mu_ess,mu_ess_ps,mu_hdp_lb,mu_hdp_ub,mu_mean,mu_r_hat,sigma_ess,sigma_ess_ps,sigma_hdp_lb,sigma_hdp_ub,sigma_mean,sigma_r_hat,epsilon,tree_depth,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd,mu_sampler_rhat,sigma_sampler_rhat
554.3182037391289,1469.7494225261748,-0.533803,0.580816,-0.021635299071999993,0.9990899327974083,516.5253105838798,1369.5432908930493,0.479258,1.31074,0.8687792559999996,0.9994103962573736,0.7694599999999886,1.997,0.377151503,7.791408,0.009368719,0.02484073091444103,175349,CmdStanNUTS,2000,1000,0.8,10,0.9991566538168519,0.9997213639947308
442.9578708351651,1159.8874876369964,-0.5990097793334104,0.5203730693481029,-0.013199980246135265,0.9990235469808522,593.9439738245545,1555.2453832632207,0.49095019941532686,1.3350048402160333,0.8700159953820357,1.0003973898561083,0.7774707061927021,2.11,0.381897275,231.091184,0.098412751,0.25769430012298467,2617509,AHMCNUTS,2000,1000,0.8,10,0.9991566538168519,0.9997213639947308
548.0586916351801,4744.377723549751,-0.583911472978535,0.5631521637405323,-0.014990109570381799,0.9991544711643314,493.8406141901266,4275.028285670139,0.48556930427907063,1.3414019832372897,0.8816374217758762,0.9990022862459843,0.4453356186118194,2.298,0.115517508,67.705968,0.029127801,0.2521505311558487,1624831,DHMCNUTS,2000,1000,0.8,10,0.9991566538168519,0.9997213639947308
631.6995225645013,1578.9105169384466,-0.247063,1.0758,0.3762151602180001,1.000623149688443,608.5692044053112,1521.097108352328,0.696602,1.79079,1.1575226229999978,0.999000719095282,0.7042760000000092,2.176,0.400085702,7.253168,0,0,166016,CmdStanNUTS,2000,1000,0.8,10,1.0018153929457927,1.0011230527517505
616.2475619496817,1125.1126592765427,-0.3393972398518851,1.1457784372193212,0.4192953080759866,1.003299753211376,502.0890609464483,916.6880218850208,0.688546679473503,1.8339374357541107,1.1750242150220327,1.0004893969746453,0.7860010867668452,2.089,0.547720761,229.653184,0.112434402,0.20527686734883507,2588679,AHMCNUTS,2000,1000,0.8,10,1.0018153929457927,1.0011230527517505
603.3579265708507,5751.682573321414,-0.24420539136353336,1.1651509462189569,0.40439892490002516,0.9993738414583593,408.08163935679147,3890.155329392646,0.6559479347622212,1.9005111532556545,1.2003077021589306,0.999648836602236,0.6020086024961215,2.184,0.104901117,62.369216,0.026236914,0.25011091159305765,1495799,DHMCNUTS,2000,1000,0.8,10,1.0018153929457927,1.0011230527517505
663.5732052354143,1763.556753792203,-0.810122,0.718035,-0.08743829588099993,0.9992388364075802,433.77960683914273,1152.8418406031044,0.73647,1.97254,1.2620822300000012,1.000082898887107,0.6839360000000088,2.184,0.376269833,7.255904,0,0,166016,CmdStanNUTS,2000,1000,0.8,10,0.9998873695420302,1.000875392559679
602.4975666306398,1013.1772577615313,-0.7925674491180699,0.5553006970778361,-0.1025713045724763,0.9993847260464029,545.1329846853827,916.7113248732696,0.7314103576809035,1.842976051720392,1.222118364441754,0.999752481955117,0.6596122625407347,2.221,0.594661558,225.276304,0.312399042,0.5253392249713913,2493488,AHMCNUTS,2000,1000,0.8,10,0.9998873695420302,1.000875392559679
586.1542535547725,7721.503971744368,-0.8109660833558408,0.5848051581750779,-0.07789041096199195,1.0005787011583611,512.0071336342658,6744.752071562005,0.7179848299397991,1.9462154012539208,1.2450573780684173,0.9991505187988364,0.5620632487824,2.2,0.075911928,61.861056,0.017598747,0.2318311161850612,1484412,DHMCNUTS,2000,1000,0.8,10,0.9998873695420302,1.000875392559679
461.6449764525667,1357.8141664473474,-0.797863,0.713073,-0.01632050106699996,1.0004301606745276,281.389475605728,827.6373311860469,0.765274,2.1887,1.4015146409999995,1.013075879592084,0.6605410000000002,2.248,0.33999128,7.25424,0,0,166013,CmdStanNUTS,2000,1000,0.8,10,1.0018972636434744,1.001987763475847
593.1552472484059,1527.4016896036926,-0.9028677161186797,0.919708464472009,0.00446731263864359,1.0051161199458984,495.8462742334619,1276.8266664776118,0.7888075869557337,2.2204503032762326,1.408069228243326,0.9990049220230892,0.6981049197688272,2.205,0.388342668,239.150928,0.088833031,0.22874908764854035,2794144,AHMCNUTS,2000,1000,0.8,10,1.0018972636434744,1.001987763475847
