B0_ess,B0_ess_ps,B0_hdp_lb,B0_hdp_ub,B0_mean,B0_r_hat,B[1]_ess,B[1]_ess_ps,B[1]_hdp_lb,B[1]_hdp_ub,B[1]_mean,B[1]_r_hat,B[2]_ess,B[2]_ess_ps,B[2]_hdp_lb,B[2]_hdp_ub,B[2]_mean,B[2]_r_hat,B[3]_ess,B[3]_ess_ps,B[3]_hdp_lb,B[3]_hdp_ub,B[3]_mean,B[3]_r_hat,sigma_ess,sigma_ess_ps,sigma_hdp_lb,sigma_hdp_ub,sigma_mean,sigma_r_hat,epsilon,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd,Nc,B[1]_sampler_rhat,B[2]_sampler_rhat,B[3]_sampler_rhat,B0_sampler_rhat,sigma_sampler_rhat
395.92797203825535,685.1106453099883,-0.277433,2.80692,1.1778952651100019,0.9992983888281125,390.91717916251395,676.4400087723855,0.382096,0.619237,0.49709429200000016,0.9989996926651253,322.0525631836882,557.2772195170731,0.404607,0.558813,0.47207321599999963,0.9990005900964471,447.3025773160923,774.0088577632473,0.424887,0.612082,0.521933503,0.9990717616482494,274.00320527196135,474.13298892340066,0.265229,1.04597,0.5994715490000005,1.0035585952074721,0.1192700000000002,0.577903693,9.121525,0,0,208333,CmdStanNUTS,2000,1000,0.8,10,3,1.1182841708152023,1.256178907421258,1.0376353901688395,1.1404320530788428,1.0042416914107424
61.81930671077387,2.8724193286493644,-0.4142432965578228,2.634439371537425,1.1956729107621868,1.001391373539301,124.22097210366061,5.771897814440914,0.35496515161199665,0.6178696213392536,0.4955767369206673,1.0001163489308442,625.6114667174263,29.068887453418,0.3774868161946368,0.5460059327173055,0.4726615201278293,0.9990066282656876,181.29360244744987,8.423763958837348,0.433453923564726,0.6274808893186062,0.5218119892432769,0.9991630104368456,135.16499437442152,6.280409196666171,0.2881619638516121,1.0178782352184177,0.6259708487885287,1.0073285376061316,0.011037143432819967,21.521685951,6510.371616,1.988463946,0.09239350255957092,154834131,AHMCNUTS,2000,1000,0.8,10,3,1.1182841708152023,1.256178907421258,1.0376353901688395,1.1404320530788428,1.0042416914107424
520.3636490148227,1813.7985412611936,-0.4596357041807482,3.122261643491264,1.1810695198290793,1.0046873241753556,1e3,3485.6365249478195,0.3736056073768326,0.6282806954236068,0.49946422836599996,0.9990646073759645,585.5033598176735,2040.8518964601483,0.3886910466007958,0.5459204357968549,0.4693914700357559,0.9995195269264417,500.4975463148791,1744.5525280819056,0.4231416096268607,0.6264744120170016,0.5219300196176224,1.0078306601920428,219.81546768013678,766.1968228943717,0.29970172965930625,1.1205487148803206,0.6194675275622872,1.0046480172825063,0.4569630485488582,0.286891646,192.025104,0.048191051,0.16797648754122313,3392693,DHMCNUTS,2000,1000,0.8,10,3,1.1182841708152023,1.256178907421258,1.0376353901688395,1.1404320530788428,1.0042416914107424
490.39526538008255,863.3942985796535,-0.988365,3.6982,1.309663417689999,1.0000466459398167,334.7891186971106,589.4327223684737,0.352506,0.636025,0.47573204100000016,1.0080304797336923,438.471772189582,771.9773311905584,0.466995,0.721945,0.5825015819999992,1.0017687006715266,378.64303393158497,666.6423184980256,0.288995,0.516569,0.4044107379999997,1.0057394969564324,274.6253964659327,483.50793389102216,0.39125,1.62005,0.9490006299999993,1.0083619794894083,0.1782699999999982,0.567985295,9.119381,0,0,208333,CmdStanNUTS,2000,1000,0.8,10,3,1.218870538961224,1.172605886182027,1.3387197519080152,1.7717356691595292,1.0364836417704775
4.110110394326302,0.3260200584439273,-0.8960217372258162,3.7606744248964907,1.0532454913987994,1.4709282767547287,13.348111358697642,1.0587920098900314,0.3362349478865238,0.6248893916370434,0.4907544943074265,1.0893310566022498,5.311286684621299,0.42129914508452443,0.4407058568459458,0.7210144219465486,0.5932606177231406,1.2316376385173173,8.54286316962814,0.6776325895492545,0.24073271091454052,0.522487688583237,0.40268022494649747,1.195777918880349,16.63979069230613,1.319892901535938,0.701719800033866,1.7255009505840904,1.1056388999016489,1.1016579371940354,0.03409866055326894,12.606924905,3685.580768,1.073925573,0.08518537082536862,86670947,AHMCNUTS,2000,1000,0.8,10,3,1.218870538961224,1.172605886182027,1.3387197519080152,1.7717356691595292,1.0364836417704775
759.2762983474021,2990.7637281291686,-1.5011168558625683,3.7964495819778477,1.325879335563587,0.999026652883619,636.0876481826806,2505.5277903924816,0.3272158728625781,0.6130498782862276,0.4822638375445125,0.9991634469599843,853.8002431043006,3363.0903581503135,0.4494918145558427,0.7393045668427849,0.5794704646780505,0.9992272716506675,543.927845011893,2142.5134343344407,0.2667735998126677,0.5359621178096207,0.40022801883605785,0.9993833697067092,236.56569885953192,931.8243082373924,0.42352865904433973,1.8118322552348203,0.9946638645814749,0.9995561921529003,0.48376654102666816,0.253873715,171.980272,0.041477818,0.1633797260185049,3053370,DHMCNUTS,2000,1000,0.8,10,3,1.218870538961224,1.172605886182027,1.3387197519080152,1.7717356691595292,1.0364836417704775
490.1671658516106,780.6485386143814,-0.17874,4.55658,2.1410822414999995,0.9992213184589044,361.64255661154687,575.9580669363701,0.429641,0.768256,0.5902651399999993,0.9990149804009273,453.9288898009923,722.9348457935453,0.358596,0.588779,0.48161245499999955,0.9994140716097155,458.35250359366825,729.9799681175737,0.0649125,0.522692,0.3261781261299995,0.9995921408747369,176.23545576834613,280.6755747471836,0.513046,2.09185,1.1435762560000007,0.9990220339889884,0.1659669999999971,0.627897372,9.117027,0,0,208332,CmdStanNUTS,2000,1000,0.8,10,3,1.389527707941278,1.501652478543719,1.2844698224528712,1.2977260982349739,1.000042568456796
42.85509801818093,2.227986912660902,0.2696547870787584,5.111053538715488,2.0939991443989014,1.0228013717870599,130.52409444335902,6.78579650158185,0.4351861199575318,0.7519718366543122,0.5907749571159772,1.001953543918949,339.96684109034084,17.674482330354472,0.35526498701835696,0.6011072587289925,0.48138873049691233,1.003825634145709,95.47883064755877,4.9638338250604495,0.10096239386531163,0.5428583002142807,0.32951166770009654,1.011194678611147,138.9860421278614,7.225723361361618,0.5585885023253707,2.163859638340387,1.1380083613897463,0.9992055183011659,0.023126698280487745,19.234896657,5250.966592,1.637506073,0.08513204423191302,124445140,AHMCNUTS,2000,1000,0.8,10,3,1.389527707941278,1.501652478543719,1.2844698224528712,1.2977260982349739,1.000042568456796
814.1629913039826,2986.607578978911,-0.20673811617709403,4.265807551491371,2.1351025276261995,1.001315200502496,841.3093651358671,3086.1890714983,0.4299222946693246,0.7523199292464925,0.5919696163871969,0.9990004695799743,853.6044195202329,3131.2912230336974,0.3819541954666876,0.5959626541528518,0.4835870233843786,0.9990404214427585,1e3,3668.3165543983887,0.08297515472741333,0.5448982772001861,0.3219514145301373,1.0036525039267092,338.9015865263303,1243.1983001664153,0.5286362498915971,1.945648862499914,1.122367387751413,1.0039076356214036,0.508560883001338,0.272604609,168.352832,0.04907106,0.1800081817398766,2982873,DHMCNUTS,2000,1000,0.8,10,3,1.389527707941278,1.501652478543719,1.2844698224528712,1.2977260982349739,1.000042568456796
255.54095219101387,416.4144926359788,-3.14347,6.82586,2.113193808420002,1.0002699763735394,281.5180419685749,458.74522893141443,0.223627,0.742301,0.49476692679999973,0.9991430989484836,345.110837458827,562.3723049140643,0.250125,0.670561,0.4425699917999996,0.9990074190880752,405.2316451029545,660.34163388988,0.0947455,0.832108,0.43801394272000055,0.9995583290161272,257.48059118011514,419.575214150939,0.590988,2.20794,1.2217289889999987,0.9990938808628681,0.07816510000000096,0.613669689,9.121159,0,0,208333,CmdStanNUTS,2000,1000,0.8,10,3,1.1565842395021855,1.1490586038974824,1.0322560796396556,1.0235551476654208,1.0062614130938194
10.074791088017557,0.39280382024041044,-0.908050984496302,6.411354139341023,2.288681247885928,1.1697118045522927,11.76262513033708,0.4586104115595542,0.2558627979766655,0.6586208022575053,0.484946897760995,1.1052583470337705,550.3986742699702,21.45937320384115,0.24145056828763026,0.6028104758415549,0.4389189078436904,1.000696471046033,12.024193721227414,0.4688086519854846,0.11512336985903579,0.7148895168900086,0.4303908981060844,1.1157119108852969,219.72699162300736,8.566887488327396,0.5183992624394678,1.9478445546643812,1.1560484046320398,1.0238757869108344,0.009603144039497762,25.648404035,7078.180544,2.18009256,0.08499915070836492,168535420,AHMCNUTS,2000,1000,0.8,10,3,1.1565842395021855,1.1490586038974824,1.0322560796396556,1.0235551476654208,1.0062614130938194
1e3,3363.006846664927,-3.6617435873090582,6.395593152211275,2.2032340493018268,0.9996089685488528,770.1978715786482,2590.1807154057483,0.2451706106014612,0.7435461198331231,0.4890770156247274,0.9994703676133766,560.9505643439334,1886.4805885292026,0.25266720855429925,0.6456939391205965,0.441978881765151,1.001959999692327,1e3,3363.006846664927,0.07730681754446794,0.8227060592130139,0.4327064869067715,1.001126313331837,368.7159549110012,1239.9942808402934,0.5518845904897299,2.197605686876965,1.2410043203887242,0.9991250347784283,0.41577750026432864,0.297352948,190.148656,0.0569764,0.19161202329831956,3359211,DHMCNUTS,2000,1000,0.8,10,3,1.1565842395021855,1.1490586038974824,1.0322560796396556,1.0235551476654208,1.0062614130938194
319.81712246344296,472.3513483786419,-2.52157,5.54179,1.2122197900500002,0.9990007079911947,204.1518910795037,301.5205073533107,0.326028,0.665547,0.48643879600000034,0.9990002488284094,212.78499232422155,314.2710973849558,0.265351,0.649309,0.4585542412499995,0.9991774846114363,348.1682871492097,514.2243749516879,0.336036,0.637337,0.4856637920000006,0.9998714821943082,57.41648744578847,84.80082321822408,0.5245,2.04608,1.1526178139999992,1.0039373440538197,0.13622200000000112,0.677074647,9.11938,0.006851858,0.010119797027343131,208332,CmdStanNUTS,2000,1000,0.8,10,3,1.0377109078314743,1.0485385633669873,1.0226631307046246,1.0230733186261525,1.0103300251437979
20.970930899326095,1.3044738226267267,-3.989320056064293,6.384449094553195,0.9526626733630159,1.0488600798359955,23.500550051037372,1.4618260155486265,0.3071343200206497,0.7100405933244673,0.5012698621677035,1.019668097714499,25.453309396674697,1.5832952750918663,0.18458326031598435,0.6453983162346376,0.460967314174196,1.0410083922437976,31.295828992623868,1.9467228171350424,0.2885997166555362,0.6770612243636307,0.49230420562141247,1.033762449406585,57.704958646431194,3.5894738460297084,0.6412283244490987,2.184771058554758,1.2154428385126155,1.0052553586142385,0.028415387264214335,16.076160775,4455.316672,1.542656425,0.09595925585659615,105245732,AHMCNUTS,2000,1000,0.8,10,3,1.0377109078314743,1.0485385633669873,1.0226631307046246,1.0230733186261525,1.0103300251437979
