mu_ess,mu_r_hat,sigma_ess,sigma_r_hat,epsilon,time,megabytes,gctime,gcpercent,allocations,sampler,Nd,Nsamples,Nadapt,delta
394.8946212136507,1.0016580150656358,395.62465652977966,1.0004963093441819,0.6877560793426801,0.088616628,5.3924784,0.016792316,0.18949396269061378,1572636,DHMCNUTS,10,2000,1000,0.8
577.32769486089,0.9998401044372252,635.9208005698694,0.9990223747222872,0.8043239999999858,0.412301684,0.3655424,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
355.5841243595141,1.0002741364574714,340.1142528999478,1.0002798300817597,0.07030922332709172,2.685055551,61.3183856,0.192090438,0.07154058243914523,19505928,AHMCNUTS,10,2000,1000,0.8
785.5044709238798,1.0016117302332799,269.2089641738232,0.9990084816643853,0.62243723471188,0.089341383,4.677304,0.011614283,0.1299989166274715,1366263,DHMCNUTS,10,2000,1000,0.8
598.5506522001168,0.9990699904920357,464.6769177822864,0.9990179054225053,0.7790400000000072,0.464438078,0.3650672,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
447.23246378072764,1.000815904842467,503.3164731357606,0.9992038570093736,0.3277300888432833,1.313129116,32.5546224,0.103657208,0.07893908278856562,9145544,AHMCNUTS,10,2000,1000,0.8
663.1898679197349,0.999289768499287,314.86598823364835,1.0073550294823532,0.5045379851484312,0.114118523,5.6843088,0.023470722,0.20566969658378773,1658985,DHMCNUTS,10,2000,1000,0.8
556.4162769645174,1.007332445622764,473.7908747047901,1.0053168382189126,0.7432109999999835,0.439677253,0.365448,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
263.9708795176116,1.0012711804877292,545.0427837045975,0.9991401987664206,0.09309151636377068,2.624238735,56.8633376,0.32313812,0.12313594631854254,17901405,AHMCNUTS,10,2000,1000,0.8
559.2812565048661,0.999015510409671,419.6575347438734,1.0080040005341624,0.632368383748903,0.092641862,5.3700304,0.016397431,0.17699807242648036,1566221,DHMCNUTS,10,2000,1000,0.8
437.1006604721923,0.9991935008183929,449.1838925168878,1.0041860852141322,0.6719010000000067,0.478702053,0.3653904,0,0,82742,CmdStanNUTS,10,2000,1000,0.8
232.31149430915548,1.0003480238658617,288.8055995653598,1.0073720503697745,0.04387777570961969,4.30951075,91.1576992,0.263241976,0.0610839585444821,30252248,AHMCNUTS,10,2000,1000,0.8
581.3571570179658,0.9991465068095784,298.1879345352474,1.0000676943022426,0.5387729676252176,0.0948963,5.4502752,0.014046411,0.1480185318078787,1591690,DHMCNUTS,10,2000,1000,0.8
619.1956555708532,0.9993199127948942,384.1514174355761,1.002908467687687,0.7579389999999943,0.436881946,0.3653248,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
381.13457949933485,0.9990595757785604,481.74317279755047,1.0027090639825789,0.3149810555067697,1.495783006,40.071304,0.106233031,0.07102168601586586,11853064,AHMCNUTS,10,2000,1000,0.8
705.4069276712479,1.0005472126658617,414.44806864274034,0.9990191145153348,0.7729954078747879,0.079005403,4.8638576,0.01135587,0.14373535946649119,1421154,DHMCNUTS,10,2000,1000,0.8
622.255989839157,0.9992881669600018,606.0764580326762,0.9999652585545945,0.7425130000000013,0.40473866,0.3654,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
210.42701745714945,1.006282346880262,233.2962072563097,1.002635489183802,0.05964161046514403,3.429556705,78.7066672,0.232114703,0.06768067215847362,25768290,AHMCNUTS,10,2000,1000,0.8
592.6983226480008,1.0034212178287227,368.1363763975262,0.9994817745170297,0.6720350567483143,0.086134892,5.3148848,0.01331204,0.15454875127724083,1550147,DHMCNUTS,10,2000,1000,0.8
593.3514681452834,0.999808714906368,596.1672482290127,0.9998300800232213,0.8196850000000158,0.506169168,0.365296,0.004165271,0.008229009713211137,82741,CmdStanNUTS,10,2000,1000,0.8
418.35619240893755,1.000157845607438,307.026800378176,1.004990795295966,0.07628986328394065,3.036725395,69.3330624,0.195920774,0.06451711910552912,22392450,AHMCNUTS,10,2000,1000,0.8
600.466497592635,0.9994602993130507,434.7576184284241,1.0005037091503042,0.6495897892248286,0.147047053,5.301184,0.012917603,0.08784673161725995,1546333,DHMCNUTS,10,2000,1000,0.8
369.41559315304005,1.002877162517876,335.72810942936303,1.0003578955975234,0.6231350000000032,0.445126837,0.3661264,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
512.8774043525027,0.9989997541110508,261.86965793248754,1.001137341177807,0.2653648077046775,1.6204699,32.944168,0.097236178,0.060004926965937476,9285866,AHMCNUTS,10,2000,1000,0.8
699.7068812831303,0.9991537531816448,342.9585062684677,1.0034091484980683,0.40903993811427247,0.114238052,6.8336832,0.018440857,0.16142482016412535,1987554,DHMCNUTS,10,2000,1000,0.8
448.0448354093024,0.9990006758809473,483.68132921113806,1.0035556004800936,0.6852059999999944,0.431317763,0.36556,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
382.04562067007663,0.9993750392433023,418.20085488925486,1.001037508509131,0.1055716638448165,2.12570067,47.2441264,0.132866506,0.06250480506269963,14436966,AHMCNUTS,10,2000,1000,0.8
516.6615955060674,0.9990353317158872,415.98794437096404,1.005095918280388,0.538384384754336,0.096175558,5.6332688,0.012893717,0.13406438463294387,1639743,DHMCNUTS,10,2000,1000,0.8
634.2402302329817,1.00002189204609,512.0761763052728,0.9998259503613997,0.683280999999998,0.470850629,0.365376,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
437.54153687802335,0.9989995940137151,510.1638010262339,0.99907816716464,0.17761214372341455,1.893921673,42.252512,0.132562031,0.06999340727223412,12638989,AHMCNUTS,10,2000,1000,0.8
545.5928457233633,1.0009251638325292,348.7714247323073,1.0148022584592866,0.6763402056490123,0.101085722,5.3592736,0.018081943,0.17887731958822037,1564586,DHMCNUTS,10,2000,1000,0.8
541.8024736199809,1.000091313877074,429.3533417508799,1.0006984032513644,0.6090970000000101,0.464883844,0.3659248,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
519.3088930999684,1.0000596017812364,233.8306650311721,0.9990006934626051,0.1711576516080697,1.718158143,39.670536,0.121878861,0.07093576426393017,11708814,AHMCNUTS,10,2000,1000,0.8
856.7529635042058,0.9994335182470502,361.6128592202462,1.0019936635877555,0.4757091015462837,0.097100429,5.6604688,0.012521995,0.1289592139701051,1648810,DHMCNUTS,10,2000,1000,0.8
484.17158418903483,1.0028744623683001,548.2867771182686,0.9998031377022836,0.715490000000007,0.490123349,0.3659856,0,0,82742,CmdStanNUTS,10,2000,1000,0.8
504.29763418905264,0.9998949291833168,359.2591603219924,1.000111763243575,0.17196667078340525,1.641122993,40.0851488,0.123221557,0.07508368204308012,11858105,AHMCNUTS,10,2000,1000,0.8
464.5539802292592,1.002697411215807,323.03934522619306,0.9990796217744028,0.4514646214341959,0.141595948,6.096752,0.018170506,0.12832645465250178,1775101,DHMCNUTS,10,2000,1000,0.8
638.0369874712882,0.999025333031738,699.4368735611201,0.9991031281473965,0.7512500000000176,0.472249667,0.3651104,0.004592568,0.009724872924050151,82741,CmdStanNUTS,10,2000,1000,0.8
345.6212138939656,1.002967984862922,504.71483852548124,0.9991569607986414,0.38094419369918253,1.754443613,36.4554064,0.278809542,0.15891621704686842,10550504,AHMCNUTS,10,2000,1000,0.8
801.0119765251274,1.0017648952185614,507.8651513620203,0.9992528020021044,0.6595695025813152,0.099537132,5.2397056,0.01087435,0.10924917949213163,1529445,DHMCNUTS,10,2000,1000,0.8
620.5904901462014,1.0014314206688326,519.6598212116818,0.9991296528984229,0.7436249999999891,0.46806361,0.3654992,0.004384014,0.009366278228721946,82741,CmdStanNUTS,10,2000,1000,0.8
333.53003220361836,1.010668663592855,511.5916626137215,0.9990141176324373,0.10054525083349121,2.725962169,56.6162512,0.160772567,0.05897828254123507,17812401,AHMCNUTS,10,2000,1000,0.8
760.3006148864511,1.002903573701075,624.6161815381924,0.9991392105172716,0.7590245168936388,0.096279939,5.247288,0.014872222,0.15446854406503102,1529376,DHMCNUTS,10,2000,1000,0.8
373.95535114555065,1.000418543755596,426.5439624185283,1.0028142906767155,0.7232219999999964,0.419189038,0.3655744,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
289.0101225708344,0.9995012731194594,330.42200449952986,1.000435049404191,0.0553905901284024,2.998740162,70.9934368,0.202050981,0.06737862238295524,22990400,AHMCNUTS,10,2000,1000,0.8
618.0661331349534,0.9995558510555067,371.35613192828276,1.0000420765150018,0.7045392204466572,0.093363858,5.2584928,0.017723472,0.189832258217093,1532103,DHMCNUTS,10,2000,1000,0.8
702.7657353894057,0.9992906012531744,866.4691043502736,1.000612605166646,0.8895069999999871,0.412402946,0.3663008,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
399.307582471422,1.0024637308744107,564.0528186406749,1.0001259352462384,0.02417325281260957,15.475621875,368.4921888,0.990832231,0.0640253580116631,141558176,AHMCNUTS,100,2000,1000,0.8
1e3,1.0001300627438,465.2919243239821,0.999267653354001,0.736587595659102,0.202014211,5.1309088,0.011030343,0.054601817096917006,1500109,DHMCNUTS,100,2000,1000,0.8
772.9756847897557,0.9998867553058232,750.2899528159314,1.0059528275672036,0.828435000000011,0.464735751,0.366352,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
346.4837032142076,1.0001499121602093,589.9347607862286,0.9991515216922617,0.11469253945433952,7.645260774,173.2805904,0.490806968,0.06419754440151161,65160402,AHMCNUTS,100,2000,1000,0.8
642.507740480937,0.999242234838555,569.3497119244317,1.0006980032344654,0.7553687446026903,0.172834584,5.1251024,0.011985565,0.06934702952737745,1498931,DHMCNUTS,100,2000,1000,0.8
760.4127116744022,0.9993845002385183,869.4141224794944,0.9990752358009254,0.8524039999999867,0.444854741,0.3661344,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
484.24422427715626,0.9999860039735347,801.8699751737132,0.9990395363781748,0.05816509149569343,9.1547858,224.1676704,0.614072899,0.06707670855608658,85075843,AHMCNUTS,100,2000,1000,0.8
798.4037570135857,0.9991457125353131,394.1287383194318,1.004666933198762,0.6371062034908077,0.179649912,5.309376,0.017875397,0.09950128447599797,1551333,DHMCNUTS,100,2000,1000,0.8
760.4178961796937,0.9991623920059813,857.5471356010434,1.0013048001412013,0.8352979999999928,0.403977018,0.366288,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
337.19114615877714,0.9994012283567233,470.7243390900723,1.00065856259175,0.13869755250151597,6.388802868,152.9139776,0.416260382,0.06515467617336412,57189503,AHMCNUTS,100,2000,1000,0.8
851.6406138426753,0.9990023207317327,508.20392305114666,0.9990009679065677,0.6792192928614554,0.185075706,5.1222016,0.012989542,0.07018501931312368,1494692,DHMCNUTS,100,2000,1000,0.8
729.9489169728266,0.9991884695467229,982.5179112526781,0.9996255167869271,0.9338109999999931,0.458569229,0.3660768,0,0,82834,CmdStanNUTS,100,2000,1000,0.8
498.29063361602806,1.001479446436452,949.3066820561982,0.9990535435416814,0.06491503505811196,9.325967041,208.7483008,0.584703887,0.06269632783704365,79041255,AHMCNUTS,100,2000,1000,0.8
867.5336978305988,0.9990606616305019,486.2447054297316,0.9992411786663515,0.7721188521118453,0.194963846,5.6634848,0.01855163,0.09515420618036023,1654543,DHMCNUTS,100,2000,1000,0.8
760.0190577643061,1.0000225041531285,871.0063276252429,0.9991461364815598,0.8605529999999885,0.404944348,0.366136,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
453.7342838005152,0.9990023358535821,565.9056440798116,0.9992234170616562,0.1153438201412097,7.053887237,171.696472,0.474090267,0.06720978817370908,64540451,AHMCNUTS,100,2000,1000,0.8
1e3,0.9993523919266913,321.8288017774009,1.0069651541783007,0.7170869246856785,0.183330238,5.1934224,0.011707997,0.06386288005582581,1517532,DHMCNUTS,100,2000,1000,0.8
728.6199415233756,0.9996426990361711,1e3,1.0016595937785322,0.8375660000000101,0.432795642,0.366416,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
343.90378333842966,1.0003233238109566,447.1429974579202,1.0054137565409693,0.1315780027344965,6.543415994,159.2718736,0.463780065,0.07087736213397776,59677799,AHMCNUTS,100,2000,1000,0.8
828.9319720365116,1.0020800360711,576.3217480821471,0.9998028424249157,0.787198561838601,0.171474379,5.1380896,0.01042651,0.060805060562429555,1501746,DHMCNUTS,100,2000,1000,0.8
668.6979486126759,0.9997007933759635,799.0999209757089,1.0017486277081793,0.8081210000000193,0.442343473,0.3662816,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
478.07813870271264,0.9994278720163764,1e3,1.0020496979479987,0.06684750469278809,9.413585114,214.1310256,0.552265932,0.05866690801771827,81147866,AHMCNUTS,100,2000,1000,0.8
897.1508574986244,1.0020867987585877,564.4268698355153,0.9991612383345786,0.7483867216945912,0.19986021,5.2546448,0.011367054,0.05687502279718409,1537617,DHMCNUTS,100,2000,1000,0.8
1e3,0.9989997127607831,1e3,1.00159398014887,0.915461000000019,0.446340658,0.3664512,0.003859027,0.00864592308774165,82833,CmdStanNUTS,100,2000,1000,0.8
457.45457332003747,0.9993548061797883,632.9554784550197,0.9990980333966828,0.039180276511423716,11.009914023,259.2196352,0.692305351,0.06288017777012209,98793798,AHMCNUTS,100,2000,1000,0.8
788.3272541212253,0.9991942769642925,506.36920330348266,0.999800452126268,0.7388660644257932,0.176363282,5.1515328,0.012874059,0.07299738842464952,1506748,DHMCNUTS,100,2000,1000,0.8
940.1701843724954,0.9991901848396157,967.4795945691749,0.9995257556437139,0.9530029999999903,0.397675888,0.3662576,0.003341035,0.008401401998000945,82833,CmdStanNUTS,100,2000,1000,0.8
659.2887569812877,1.0010548672043538,1e3,0.9990060022352786,0.08013202567094738,6.941536756,181.3185344,0.463619772,0.06678921228779272,68306344,AHMCNUTS,100,2000,1000,0.8
972.9576345404407,0.9990256544496,750.104630670037,0.99939199353092,0.8490097797216227,0.145940199,4.5623056,0.012474932,0.08547975188111125,1328684,DHMCNUTS,100,2000,1000,0.8
1e3,0.9997505526687954,960.3986675516522,0.9990133013447944,0.9652469999999839,0.410633847,0.365936,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
367.5641772671842,0.9991560132761199,657.9026288320147,0.9993462073861286,0.04295311988594363,10.874178317,265.4565856,0.693346007,0.06376077224299945,101234605,AHMCNUTS,100,2000,1000,0.8
765.1575069263574,0.9999734524190776,524.9981450524097,1.0011941932345714,0.7084708275820377,0.194569607,5.3676112,0.015547986,0.07990963357396307,1570340,DHMCNUTS,100,2000,1000,0.8
732.032698124535,0.9990749436025942,630.0417654636532,1.0009149635370034,0.7334210000000131,0.423318356,0.366568,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
648.6746963406641,0.9989995877622436,642.6649570968765,0.9993326964584202,0.04688788683730863,9.577979148,239.8059504,0.635933466,0.0663953696467162,91196087,AHMCNUTS,100,2000,1000,0.8
794.7662038484773,0.9995766171383877,542.9974892922991,1.0012625877300685,0.6935064793716392,0.173067925,5.4083296,0.010733838,0.062020955067208436,1581221,DHMCNUTS,100,2000,1000,0.8
794.9668570310196,1.001577985738975,816.1417279293388,1.0017328666102325,0.8527259999999888,0.459226765,0.36652,0,0,82834,CmdStanNUTS,100,2000,1000,0.8
547.841943584776,1.0067294604878105,597.2228308694982,0.9990906047804881,0.05148611886317904,9.497551314,232.0360704,0.639455215,0.06732842959820622,88155205,AHMCNUTS,100,2000,1000,0.8
870.1900924519722,1.0022552931584516,551.2083204909018,0.9992381241591752,0.7515282565235547,0.15598089,4.8637728,0.010189818,0.06532734875406852,1417957,DHMCNUTS,100,2000,1000,0.8
701.4450349879565,0.9991438140784591,652.7904805722715,0.999992508596189,0.7074219999999904,0.41492392,0.3661792,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
324.4087688221525,1.0029269752428882,610.0691024867333,0.9991664245038981,0.037639043228185357,11.245027476,270.6055525,0.754896402,0.06713157469923108,103230110,AHMCNUTS,100,2000,1000,0.8
881.7330803894567,0.9989997060756566,513.2380539176688,0.9993110376513337,0.7238667197140862,0.185824354,5.1577968,0.012388118,0.06666573962635705,1507892,DHMCNUTS,100,2000,1000,0.8
1e3,0.9991198615837232,1e3,0.9999756357115536,0.9881759999999811,0.451685461,0.3664176,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
698.1805606289889,0.9992740917456736,721.9758757149804,0.9989999366807021,0.07432912880173642,9.009504653,201.3181968,0.59222145,0.0657329645534731,76133332,AHMCNUTS,100,2000,1000,0.8
762.4585241438975,0.9990626793626419,465.3850959132887,0.9990648787799331,0.7718804383266904,0.183392712,5.422896,0.012365686,0.06742735774581926,1586904,DHMCNUTS,100,2000,1000,0.8
1e3,0.9990439620533981,1e3,0.9994881427214096,1.105199999999988,0.426130865,0.3655904,0.004402452,0.010331220668561522,82833,CmdStanNUTS,100,2000,1000,0.8
17.757210218390615,1.0286833235222563,11.786713407590577,1.0250298794082624,0.2818934832520768,5.342831126,132.4738592,0.388908371,0.0727906912699228,49189922,AHMCNUTS,100,2000,1000,0.8
1e3,1.0001072903648538,497.8743820822501,0.9998231672416686,0.7108035083118777,0.186223539,5.4619536,0.013207297,0.07092173777236614,1595457,DHMCNUTS,100,2000,1000,0.8
832.000739498786,1.0009990454906557,916.1008485770739,0.9995644918185723,0.9184860000000061,0.407581297,0.3661424,0.005453168,0.013379338159375847,82833,CmdStanNUTS,100,2000,1000,0.8
208.72286878116458,1.00771148818332,438.4414510854164,1.0087056242849015,0.13410250841302376,6.874149186,169.2343072,0.563370487,0.08195494042337184,63576777,AHMCNUTS,100,2000,1000,0.8
916.8222182445062,0.9994027365789213,592.4685294226443,1.0009073661569925,0.8150577302224138,0.166744855,5.0614976,0.010661784,0.06394070749589245,1479975,DHMCNUTS,100,2000,1000,0.8
736.7245701088968,0.9990653802713337,1e3,0.999018852842813,0.9861329999999957,0.408205005,0.3660576,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
432.8611101424069,0.9999786264662306,616.7814311472258,0.9990872729481637,0.1258474988660225,7.427167793,163.218232,0.47534829,0.0640012859879117,61222393,AHMCNUTS,100,2000,1000,0.8
988.2048009175429,1.0002174492140359,505.1286229601079,0.9995249093854546,0.7944408136597478,0.168660358,4.5772272,0.011378344,0.067463060881206,1338457,DHMCNUTS,100,2000,1000,0.8
746.7145252821422,0.9995693013447632,754.8811428972933,1.0003125317358659,0.8491040000000092,0.466269057,0.3663248,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
558.0633580114416,1.0033722735272617,811.574414330907,1.0010372412195672,0.0558061445362467,10.142860004,236.0795312,0.63846582,0.0629473166097344,89737126,AHMCNUTS,100,2000,1000,0.8
967.024259888126,1.000040277276562,852.7342516381727,0.9990178337862402,1.0672429037495854,0.134806148,3.9141184,0.009751246,0.07233532108639437,1136173,DHMCNUTS,100,2000,1000,0.8
754.970153050448,1.0014174888930254,619.066673432313,0.9994277171153133,0.8125720000000118,0.432820399,0.3663216,0.004343958,0.01003639849239176,82833,CmdStanNUTS,100,2000,1000,0.8
333.2942940153394,0.9998500185118157,895.7376952055286,1.0004086991947012,0.06158894680084796,9.049088751,212.9382592,0.6000047,0.06630553821606562,80681037,AHMCNUTS,100,2000,1000,0.8
1e3,1.0013206656787224,646.2409083373813,0.9991183772292997,0.8071044477760534,0.162101072,4.9990272,0.013851461,0.08544953360950013,1459607,DHMCNUTS,100,2000,1000,0.8
881.0656714105326,0.9990909586695534,997.8277125290896,0.9990833429581741,0.9824989999999854,0.462349899,0.3659616,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
364.81181109979974,0.9999200663420348,456.11341010107907,0.9994166874119559,0.04384370241564796,10.739851264,241.024224,0.689564448,0.0642061450433137,91672873,AHMCNUTS,100,2000,1000,0.8
1e3,0.9993232619538743,664.6532776357573,1.001279049900211,0.7366914834327964,0.169559847,4.7316448,0.011914821,0.07026911860801573,1382987,DHMCNUTS,100,2000,1000,0.8
688.0521764927844,1.0027861258853235,649.0589778613596,0.9996478080105254,0.7226790000000012,0.454250671,0.3666288,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
716.5010205501072,1.000408334809386,909.8973640594799,1.0006352603090585,0.08712361511809329,7.382726796,171.988656,0.468168306,0.06341400934051306,64654996,AHMCNUTS,100,2000,1000,0.8
978.7725200025612,1.0014565237136783,713.1495815382535,0.9990371141317228,0.6793309814570762,0.234383367,5.7468688,0.021512416,0.0917830316858619,1679766,DHMCNUTS,100,2000,1000,0.8
731.275899802049,0.9992064552746245,612.6946456076214,0.99916719295675,0.6446160000000051,0.518368639,0.366312,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
583.6344052997998,1.0011600768730375,662.7751969117566,0.9990436107622028,0.04985594335458632,10.538193933,230.9630608,0.654572753,0.062114320267937694,87735343,AHMCNUTS,100,2000,1000,0.8
929.0479080958473,0.9990360228511626,714.3532784763618,0.9989999024611862,0.889794403078244,0.144899228,4.3215504,0.009953438,0.06869213961581631,1254397,DHMCNUTS,100,2000,1000,0.8
840.2461728417254,0.9993320482447462,883.952880438835,0.9993719816172566,0.9171420000000106,0.421546281,0.3662992,0,0,82834,CmdStanNUTS,100,2000,1000,0.8
440.316178059894,0.9990896217927833,632.665642102667,0.999350549056888,0.0489325384537032,9.942212408,234.6411504,0.633252391,0.06369330738603549,89174817,AHMCNUTS,100,2000,1000,0.8
749.1125985419607,0.9990115073130305,593.8913243613043,0.9999212496651264,0.7204370278998738,0.184808106,5.1577696,0.018877993,0.10214916114123263,1508699,DHMCNUTS,100,2000,1000,0.8
770.7395208705956,0.9993217287521211,743.4203091655602,0.9990026281553173,0.8091379999999905,0.391224595,0.365976,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
221.3664797624941,0.9992331200175238,550.2616252387422,1.0021447066359555,0.028859619256710344,13.986710822,337.2900864,0.956245837,0.06836817098526841,129347104,AHMCNUTS,100,2000,1000,0.8
1e3,0.9990086590176088,382.81761165154427,1.002131986567413,0.7557944475529347,0.181615572,5.2167248,0.017543481,0.09659678851767182,1522839,DHMCNUTS,100,2000,1000,0.8
1e3,0.9990017756335989,1e3,0.9999280063691143,0.8654999999999975,0.422528734,0.3761728,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
528.346718960628,0.9995508020696071,720.5456645003001,0.9994913953580888,0.017573726729974787,86.449671768,2068.4247648,5.814861445,0.06726296729737746,818260206,AHMCNUTS,1000,2000,1000,0.8
