A_ess,A_ess_ps,A_hdp_lb,A_hdp_ub,A_mean,A_r_hat,k_ess,k_ess_ps,k_hdp_lb,k_hdp_ub,k_mean,k_r_hat,tau_ess,tau_ess_ps,tau_hdp_lb,tau_hdp_ub,tau_mean,tau_r_hat,v[1]_ess,v[1]_ess_ps,v[1]_hdp_lb,v[1]_hdp_ub,v[1]_mean,v[1]_r_hat,v[2]_ess,v[2]_ess_ps,v[2]_hdp_lb,v[2]_hdp_ub,v[2]_mean,v[2]_r_hat,v[3]_ess,v[3]_ess_ps,v[3]_hdp_lb,v[3]_hdp_ub,v[3]_mean,v[3]_r_hat,epsilon,tree_depth,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd,A_sampler_rhat,k_sampler_rhat,tau_sampler_rhat,v[1]_sampler_rhat,v[2]_sampler_rhat,v[3]_sampler_rhat
228.41532442253921,174.15751999596904,0.0952074,1.66006,0.8527811082400003,0.9990019653737945,232.7358720519745,177.4517642069002,0.0145526,0.475351,0.20886599070000025,0.9999911093971466,258.44728581998316,197.05568556702391,0.28916,0.482742,0.3829260429999998,1.0003549109877403,225.40781045473122,171.86441126821245,0.00843261,2.26954,1.135772035009999,1.0002137375391482,171.72535115186307,130.93368999061016,0.00508083,2.65839,1.3950113492300014,0.9996243866568114,236.3965541414252,180.24288741986396,0.0701479,2.37147,1.2946645412000013,0.9991195374704442,0.17671200000000087,3.591,1.311544425,9.747834,0.0,0.0,222441,CmdStanNUTS,2000,1000,0.8,10,0.9993333926637592,1.000883523045951,1.0007576249247432,1.0002766304198365,1.001616384016551,0.9991314932609058
258.0096803713244,64.68319902606432,0.10444798480003999,1.5324150495855182,0.8643399138569489,0.9996406309986561,301.9803297762371,75.70667017129414,0.0013299141354394522,0.5194210442907705,0.22304754401417057,0.9990539072334824,406.99314417338,102.03345281046398,0.25404389791578363,0.47715913931705184,0.3778712448646736,0.9992851880751988,495.6865354960091,124.2689451957173,0.08886202060215531,2.35428936863619,1.1762465189805618,0.9995118647282141,287.3457710432514,72.0377765320245,0.34266481018213557,2.785775006949883,1.4734560297124886,0.9998860018849378,377.72058024782723,94.69480150220802,0.1712659266391624,2.443845702146075,1.3088515314020892,0.9990117683449594,0.1714565482509811,3.857,3.988820656,1315.769888,0.272691499,0.06836394075271757,22849375,AHMCNUTS,2000,1000,0.8,10,0.9993333926637592,1.000883523045951,1.0007576249247432,1.0002766304198365,1.001616384016551,0.9991314932609058
228.20535035846265,146.25701066557104,0.177152,1.52608,0.7935902773000008,1.0002476469970683,219.77555115682978,140.85434490946503,0.0141458,0.494338,0.2168728586,1.0023556677575718,295.9698975659393,189.68736884123757,0.26663,0.469745,0.3688782089999999,0.9989998069403578,408.3461286215773,261.70939460988814,0.0268702,1.89371,0.8734835939000004,0.9990356075303852,236.1750594257992,151.36480424811407,0.0364854,2.13157,1.1283320543000002,0.999163977370707,315.87395049248715,202.44389394721543,0.449392,2.93086,1.5553970216100008,0.9991392840154297,0.16862399999999667,3.742,1.560303669,9.751774,0.01339801,0.008586796446224341,222441,CmdStanNUTS,2000,1000,0.8,10,1.0030469480650244,1.0001989332825552,0.9990108289824235,1.0072001168100009,1.0020240784474155,1.0003358060472278
328.3482548685038,83.27580545828964,0.07832887583307505,1.3886318136808018,0.7503886167152859,1.0019072252717736,232.29417335774346,58.91453389140348,0.004406546822745956,0.494948044639097,0.216429838269835,0.9992491580414973,310.81808843727345,78.82979818481347,0.255503109637155,0.4718674536763988,0.36855619512945864,0.9990172260192676,352.49029191850644,89.39871779582585,0.0003448450822630787,1.6942683176633482,0.7755329254116081,1.005307835760354,349.4004439984807,88.61506942715457,0.0010243312860937607,2.1409842640686336,1.0741352388761074,1.003598634557192,388.9719519816542,98.6512098714448,0.3030043304559041,2.6776599287569973,1.515240742045683,1.0008293177787446,0.20966321589457743,3.628,3.942900979,1237.996944,0.323803947,0.08212327642124131,21514929,AHMCNUTS,2000,1000,0.8,10,1.0030469480650244,1.0001989332825552,0.9990108289824235,1.0072001168100009,1.0020240784474155,1.0003358060472278
164.06257185407827,95.16541562152194,0.394928,1.73665,1.074537802,0.9990218535423966,74.15557960750958,43.01436015692986,0.00416238,0.525521,0.20814332736000013,1.0129637628421786,87.91129187105433,50.99343826070738,0.260395,0.451091,0.36193889500000015,1.013399285385433,323.4289495770069,187.60677747941213,0.000628641,1.89464,0.7671539494709978,0.9990671238286661,160.77327779117297,93.2574421388424,0.627884,3.39878,1.9846911859999987,1.0022588250791535,148.9282333345964,86.3866576203106,0.201755,3.10505,1.7597058264999983,1.006385172092786,0.15546299999999807,3.681,1.72397263,9.745148,0.007443978,0.004317921218969701,222441,CmdStanNUTS,2000,1000,0.8,10,1.0032742833393173,1.0102065045767918,1.0108994911417737,1.0018023239287694,1.0016797223221112,1.005609883482624
437.92689901455145,94.23282131030223,0.52656718628919,1.7827457433692362,1.1091703780705902,1.0068731626197758,306.31773663454527,65.91324854767642,0.0004311244980613239,0.5600120400723851,0.2393406566101265,1.0005228474796128,291.12504975194327,62.644096204093074,0.246018671786623,0.4500043104365362,0.35240223630222006,1.0056463330171896,696.4310703443207,149.85757840949213,0.0014506621677161133,1.873942569279709,0.8128691808250239,1.0040214681950215,477.3940196994943,102.72533031010398,0.7480809615797,3.3843789162579183,2.046583873485127,0.9999396325732364,405.29355617358317,87.21080011998339,0.5221927142154414,3.3445376480628424,1.8616774668932123,1.002091122365966,0.16538490991565544,3.9,4.647286295,1356.24408,0.365391259,0.07862465013036173,23543863,AHMCNUTS,2000,1000,0.8,10,1.0032742833393173,1.0102065045767918,1.0108994911417737,1.0018023239287694,1.0016797223221112,1.005609883482624
47.24782649279047,32.35647007228198,0.291092,1.82218,1.0607038192999994,1.0210168522235215,22.512863553064562,15.417360963837206,0.000181371,0.467115,0.15734927792200007,1.0620364868257213,26.269591654262285,17.99006048038857,0.313058,0.495915,0.41730892399999964,1.0577382114563032,99.71839143191742,68.28959949121197,0.00447404,2.90751,1.4298013054199996,1.0150779261393093,174.95740120650575,119.8151182028732,0.236905,3.30931,1.7423442822,0.9990957175829421,47.66385494980334,32.64137656042717,0.781779,4.26874,2.434343427999997,1.0194774968005291,0.13690400000000014,3.483,1.46022809,9.744427,0.0,0.0,222441,CmdStanNUTS,2000,1000,0.8,10,1.0079869352057222,1.022890282865154,1.0223197709677219,1.0099488816801294,1.0005051747334128,1.0079515496595424
320.7823521986721,56.047223370068785,0.3944353381968188,1.6942818922862992,1.035734814821103,0.9999707845406642,237.65382737031467,41.522973617720524,0.0005092750842457462,0.5312868833174766,0.17940977545639666,1.0017766930626149,270.31021281991843,47.22871059859855,0.29620509109930804,0.49127655287796296,0.4078150136070727,0.9994528647065007,235.06088610069716,41.06993386186227,0.011742453964242533,2.8335869533808324,1.4731583759599731,1.0142964905661023,394.04695855411984,68.84804526497395,0.39729117195259966,3.262392624596168,1.7769856784410436,1.002585131306489,267.18366672281894,46.68243918971375,0.8039296263772964,4.106653834423142,2.353257418218692,0.9995353737909038,0.1277775590801271,4.122,5.723429867,1655.045376,0.470585724,0.0822209295711459,28672110,AHMCNUTS,2000,1000,0.8,10,1.0079869352057222,1.022890282865154,1.0223197709677219,1.0099488816801294,1.0005051747334128,1.0079515496595424
376.58430022364917,184.4554877713321,0.33663,1.50076,0.9082984030000001,0.9990078206915469,255.13395554940988,124.96765847632747,0.00502758,0.584183,0.2742740616700003,0.9998476146701429,274.0157871552668,134.21620510136222,0.249093,0.454786,0.3516617549999998,0.9993082144972633,254.04568663981306,124.43461136728219,0.549743,2.99572,1.6381331347999992,1.0006841058525944,443.7052218945569,217.3321168265419,0.000268725,1.68402,0.6983879103809997,1.0051622449614237,389.0875714760428,190.57973935650932,0.679592,3.08066,1.941026741,0.9993436770903011,0.13173700000000055,3.93,2.041599872,9.7464,0.0,0.0,222441,CmdStanNUTS,2000,1000,0.8,10,0.9996251941458543,1.0049154783463536,1.0022828562596178,0.9995766996501239,1.0035724511182438,1.0009980973446166
460.95272223138545,107.14397411363353,0.21126932023104678,1.5128219208026463,0.9275084752327725,0.9991754141356157,272.9890306946759,63.45364335081204,0.002937043190612139,0.5816331444581933,0.26116257915449165,1.012685202268963,347.913482262417,80.86910292417488,0.25491546278516847,0.46738635413017876,0.3548152997743421,1.006875682444609,474.8579816385192,110.37611633149298,0.3793924687548079,2.9804596363203855,1.6328039242126589,0.9991740092907492,242.58994126818985,56.38767086924703,0.0032114015095459545,1.6601181377164815,0.6758982942399987,1.005581109053498,406.57491765803127,94.50438266625063,0.6764728170623523,3.276461552861183,1.9206843935786768,1.0037515779590471,0.15355448814045813,3.723,4.302180557,1281.992112,0.385657212,0.0896422655651921,22269666,AHMCNUTS,2000,1000,0.8,10,0.9996251941458543,1.0049154783463536,1.0022828562596178,0.9995766996501239,1.0035724511182438,1.0009980973446166
248.18472840651785,191.30570581453725,0.223686,1.67711,0.9430235380999991,1.0224783167325422,207.3762311788519,159.84970763328815,0.00268829,0.573219,0.2635777216800002,1.0196553673611441,176.77017544098595,136.25795348820216,0.262245,0.494166,0.37752074799999996,1.0256817624536063,411.8100199490781,317.43132236088087,0.378436,2.86212,1.6038125439999973,0.9999833312449012,339.0607159654119,261.35471750501944,0.00706378,2.27578,1.1279169197900007,0.9994149408145524,262.5923416827293,202.41137957861295,0.0499702,2.44337,1.2651626101000004,1.0015057446400115,0.14932899999999735,3.775,1.297320053,9.745326,0.0,0.0,222441,CmdStanNUTS,2000,1000,0.8,10,1.007039910738041,1.0066714988273475,1.010077449008975,1.0009989816018179,0.9997774791225125,1.0016625595979107
