c_ess,c_ess_ps,c_hdp_lb,c_hdp_ub,c_mean,c_r_hat,d_ess,d_ess_ps,d_hdp_lb,d_hdp_ub,d_mean,d_r_hat,epsilon,tree_depth,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd,c_sampler_rhat,d_sampler_rhat
763.3107245339926,4934.054406632656,-0.6626172799772898,0.5642077326771415,-0.018613118632201466,0.9995362631205927,816.046084097076,5274.936730009473,0.8876268589850487,3.4382905766758283,2.1383488902656183,1.0000401547377835,0.8226360121044515,1.963,0.154702535,55.631216,0.053749597,0.34743837261619537,1403968,DHMCNUTS,2000,1000,0.8,10,1.0016193176404022,0.9999159766183151
857.2161333491665,1608.113212470917,-0.656306,0.434396,-0.13055859751399995,0.9997820754026381,1123.8883347204373,2108.38271713873,0.0916187,2.29394,1.1769723074399985,0.9990122644462898,0.9540289999999928,1.791,0.53305708,7.253568,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,1.0002183534292157,1.000823950804368
848.775556042541,2750.546995764599,-0.6141709164960227,0.39775610500383407,-0.13050236900921022,0.9990149295504799,1461.284891911072,4735.448306431607,0.10749001930222446,2.2312679935298685,1.1941280160468108,0.9994319808180359,0.9288125081202466,1.816,0.308584277,96.454272,0.059937478,0.19423373926468715,2240874,AHMCNUTS,2000,1000,0.8,10,1.0002183534292157,1.000823950804368
786.5655057400156,8227.851239867556,-0.6362178728023326,0.39731067168852335,-0.13425271650336315,1.003922382488555,1029.9780505904437,10774.062832330761,0.09816480462915234,2.2317812465499745,1.1924652115543055,1.0067417465165875,0.8434521286982597,1.9,0.095597925,50.22808,0.025268242,0.2643178918370875,1266392,DHMCNUTS,2000,1000,0.8,10,1.0002183534292157,1.000823950804368
975.5301007987246,2268.5067202158293,-0.603659,0.616645,-0.011353394415199987,0.9992976178674676,931.2305034910343,2165.4920268577566,0.958624,3.44133,2.122164794999998,0.9998928102142728,0.8492519999999867,1.904,0.430031832,7.250848,0.010675586,0.024825106435376627,166092,CmdStanNUTS,2000,1000,0.8,10,1.0000372223524023,0.9998573419243483
849.9607795137578,2031.8767052191733,-0.6973348682649942,0.630498198376546,0.007946159682396082,1.0002075645355053,861.817792496102,2060.221528948674,0.7629976822291251,3.352151463811002,2.143625267651751,0.9991677353255568,0.8515228046872788,1.998,0.418313167,108.262704,0.094454134,0.22579765938852217,2520155,AHMCNUTS,2000,1000,0.8,10,1.0000372223524023,0.9998573419243483
796.5905224545338,8109.254874648412,-0.6626985503076734,0.5952164268318848,-0.013907373397830628,0.9999267046162335,1020.1305311564363,10384.881880175979,0.9056501815949464,3.3228655833658323,2.1717257670183647,0.9992665325291354,0.9265433686555612,1.811,0.098232271,47.668112,0.022220448,0.22620313847778192,1201176,DHMCNUTS,2000,1000,0.8,10,1.0000372223524023,0.9998573419243483
595.2284030932809,1057.8122657564454,-0.307944,1.17178,0.43678842367999987,0.9993213210111317,509.6585095169911,905.7414261693638,0.884134,3.77106,2.3134838919999954,0.9997297857456411,0.837674999999992,1.924,0.562697581,7.249728,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,0.9998281113416445,1.0008136965977479
754.0333532615591,2480.8841958609705,-0.22367303301747848,1.1256956434018002,0.4122048651660422,1.0005039314253625,656.350870112154,2159.4939979213414,0.9415099497446888,3.663424908915545,2.331870396645378,1.0058975658041391,0.8402618141351401,1.905,0.303937344,99.352656,0.049973825,0.16442147036726096,2309166,AHMCNUTS,2000,1000,0.8,10,0.9998281113416445,1.0008136965977479
481.733459907829,5145.135448996264,-0.326247391643518,1.1353970780404725,0.42604304687067407,0.9991947488914196,702.2276855994627,7500.1154354852,0.9911621249649032,3.7226828180920575,2.3104423519638493,0.9998112319336254,0.7734827332862929,1.919,0.093628917,51.01656,0.027952566,0.29854629206060346,1287165,DHMCNUTS,2000,1000,0.8,10,0.9998281113416445,1.0008136965977479
684.9809864904099,1507.9898226099028,-0.135844,0.984594,0.41533227469999984,0.9990091129048755,809.2921056728511,1781.6615102356332,0.0877066,2.41212,1.2380234457599983,0.9990032790938906,0.8133500000000118,2.045,0.454234489,7.248112,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,0.9997535728190661,1.0003472755209004
644.6325823053959,2167.3621094312184,-0.11305559979740118,1.0217498304089967,0.4056096572838361,0.9997805431408472,442.37428961092854,1487.336041967318,0.06251437842980062,2.369429988109046,1.2770557793676882,1.0020758340546225,0.8015108507473775,2.096,0.297427264,108.145712,0.048318869,0.16245608539773945,2516993,AHMCNUTS,2000,1000,0.8,10,0.9997535728190661,1.0003472755209004
567.573379021831,4492.165406263363,-0.18351377362152915,0.9362045937195029,0.4254352102447024,0.9997024853669164,562.3705204424969,4450.986411286457,0.18842333132797173,2.5128849914870717,1.2879700630533708,0.9990225963721691,0.8266927549432223,2.055,0.126347391,58.531648,0.022273561,0.17628825434155582,1478633,DHMCNUTS,2000,1000,0.8,10,0.9997535728190661,1.0003472755209004
654.8928693857703,1157.5657254836103,-0.420961,0.831706,0.18395814271599986,1.0024001793211281,654.4734813196479,1156.8244298095938,0.742753,3.1882,1.8256931290000002,0.9990652675886023,0.7343230000000099,2.184,0.565750052,7.250896,0.00777115,0.013736012877997934,166092,CmdStanNUTS,2000,1000,0.8,10,1.0004461025757923,1.000371146488164
1089.0246153357484,3145.5068811296273,-0.4046824475509927,0.7826928203939928,0.16480176178704042,0.999351833723235,828.5868172385977,2393.265954262908,0.4846813634073739,2.962747464269113,1.786112236582451,1.001315404776565,0.9351894400767893,1.818,0.346215938,94.202608,0.037226539,0.10752404760753678,2187698,AHMCNUTS,2000,1000,0.8,10,1.0004461025757923,1.000371146488164
686.4467207769819,5757.05742986789,-0.4131526103301092,0.7646557799753773,0.16160053360315743,0.9992493890520975,630.7377720916188,5289.8403724738655,0.6411931106582567,3.018117382403183,1.7775118188910461,1.000018767598388,0.7577369411543181,2.132,0.119235691,62.261584,0.031941127,0.2678822652187255,1574167,DHMCNUTS,2000,1000,0.8,10,1.0004461025757923,1.000371146488164
653.0979845527228,1069.7331278405131,-0.780023,0.735932,-0.00810896109490001,0.999318303455118,772.9593939511152,1266.0585237471114,1.61578,4.77754,3.1629353539999983,0.9997171698954297,0.794374999999982,2.431,0.610524221,7.252544,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,1.0006888703928918,0.9996592267511731
645.3690047045003,1918.2953730137162,-0.7810981175279781,0.7822697277555399,0.00930832945491335,1.0034988033333108,628.7617291349875,1868.9318931268149,1.6542508516456988,4.841881653572038,3.1743514068221486,0.9998026074583933,0.8974402250697741,1.839,0.33642838,100.711376,0.051043343,0.15172127571401672,2341351,AHMCNUTS,2000,1000,0.8,10,1.0006888703928918,0.9996592267511731
710.3577061693095,4394.897844492324,-0.9389805198070886,0.8182047346921508,-0.016782143093083898,1.0006179225536733,669.8012018562185,4143.979621408721,1.6888703039020339,5.017637039124584,3.2113485926040934,0.9990034454482548,0.8998035359825034,1.886,0.161632359,50.98496,0.027157363,0.16801934444327452,1285511,DHMCNUTS,2000,1000,0.8,10,1.0006888703928918,0.9996592267511731
1341.788729792732,2235.0582383191827,-0.734194,0.399314,-0.16465265307699997,0.999644184865589,1010.9047311732281,1683.8947126300422,0.650292,2.92923,1.8027712569999996,1.0006957832992829,0.899162000000016,1.802,0.600337256,7.252128,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,1.000475036922371,1.0005476931879405
571.2941521268103,1305.2164908693492,-0.7291672180579283,0.4235778069214602,-0.17488088036176594,1.001904150817701,635.326530644845,1451.5091075190915,0.6946068316609563,3.0630724085521313,1.791773719715268,1.002291594636488,0.802745096783504,2.173,0.437700685,107.398016,0.070148365,0.16026560479337612,2499110,AHMCNUTS,2000,1000,0.8,10,1.000475036922371,1.0005476931879405
1015.837193392223,11555.137810985376,-0.7766899740595767,0.3903390444739777,-0.1503876070475934,0.9994509330026181,997.267498259243,11343.90771647286,0.6341058839657083,3.0673589574225923,1.759877172721719,0.9990595654865038,1.0621925267950936,1.755,0.087912166,41.258768,0.015748943,0.17914406750028206,1038295,DHMCNUTS,2000,1000,0.8,10,1.000475036922371,1.0005476931879405
631.3320754188887,1082.426308861094,-0.358073,0.679375,0.11320060688000007,0.9993018018103899,1014.4816228824027,1739.3407387632274,-0.432963,1.60532,0.6970910058819989,0.9996747614135393,0.7986829999999897,2.107,0.583256403,7.257056,0.007205647,0.012354166988887732,166093,CmdStanNUTS,2000,1000,0.8,10,0.9992380275317387,0.9998567704941733
1032.3369680772898,2735.0246412108,-0.39595421061173575,0.6093542617629248,0.1146164861095663,0.9997605798618528,1004.7676573844376,2661.9838159591536,-0.2848788094867268,1.6880998562987375,0.6629630316929555,0.9998549907433816,0.9649272886124195,1.826,0.377450701,96.433504,0.05120758,0.13566693574639832,2240501,AHMCNUTS,2000,1000,0.8,10,0.9992380275317387,0.9998567704941733
928.4718490495054,8268.440720713797,-0.37083419418099545,0.5880288872909939,0.11243580713931632,0.9990730844174293,893.4677510182092,7956.71418872457,-0.32485623419289206,1.6340234252290489,0.6757309439685366,0.9995042635334771,0.8578686006396744,1.827,0.112291045,47.133632,0.025663478,0.22854429754394037,1187262,DHMCNUTS,2000,1000,0.8,10,0.9992380275317387,0.9998567704941733
887.9277732372617,2179.3575195244207,-0.611784,0.400723,-0.12177735125300009,0.9990254563118041,938.631534525918,2303.80640688125,-0.348134,1.80824,0.6968746436730011,1.0007880172121622,0.9034749999999838,1.856,0.407426393,7.258064,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,0.9996057748401516,1.00019276790713
1047.82131102574,2772.3773857911497,-0.6244444118430423,0.4140475441210967,-0.1167042445177971,1.0002327084552132,847.5039969997671,2242.367940913206,-0.2851742950077423,1.7675028013291962,0.7027243116762277,0.9994821742039053,0.8430084293446563,1.913,0.377950461,97.970304,0.048375988,0.12799557876448786,2276698,AHMCNUTS,2000,1000,0.8,10,0.9996057748401516,1.00019276790713
1012.4523248610982,10997.919626385285,-0.6316820767000377,0.47756694312872683,-0.10550205240054253,0.9990344279464143,1117.2117611555523,12135.8851702245,-0.5160440762243091,1.7155254660316916,0.6608717877527968,0.9991905822216675,0.9968090599087198,1.755,0.092058531,42.501344,0.023555513,0.25587539518743785,1069600,DHMCNUTS,2000,1000,0.8,10,0.9996057748401516,1.00019276790713
889.4844830641892,1633.9016758427188,-0.242533,0.910594,0.30357733909200024,0.9996388878776394,846.2474415031744,1554.4791833652132,0.327176,2.57609,1.5294124537799996,0.9994287818369785,0.826561999999994,2.01,0.544392907,7.250224,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,0.9992804212957322,0.999587436436343
828.6134997948609,2409.278056544983,-0.3702780850194997,0.8618013175047363,0.2926472835871151,0.9990058539560198,730.7456014083944,2124.7171845810785,0.3908782127699413,2.7150353304828623,1.5038319947560232,1.0002670774953908,0.8796537299939725,1.918,0.343926056,101.474816,0.062266517,0.18104623337988676,2359498,AHMCNUTS,2000,1000,0.8,10,0.9992804212957322,0.999587436436343
918.3674589940417,6793.1837349917805,-0.2392216917862422,0.8486686822294052,0.29852708035545295,0.999113378815338,621.1792456510366,4594.876165030215,0.4065270194819426,2.623419692974171,1.5235724699658582,0.9991353540251775,0.8070996828079142,2.046,0.135189551,56.724256,0.035299864,0.26111384895419915,1432325,DHMCNUTS,2000,1000,0.8,10,0.9992804212957322,0.999587436436343
590.522750858546,951.2051199186435,-0.808087,0.762644,0.00031347833099999115,0.9991070918104944,662.7089768059013,1067.4816014071207,1.49789,4.83012,3.1602491480000015,0.9991775358133127,0.7931340000000073,2.325,0.620815362,7.251392,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,1.0005932306754584,0.9992612068943887
441.9042918403845,965.4047495044549,-0.7126039732855481,0.7418252597735454,-0.019796342227037456,1.0021826778274963,790.2762474547827,1726.474390045022,1.5331717248448256,4.710853353808479,3.1372929026212906,0.9991879697781063,0.8048231677386528,2.333,0.457739919,136.687136,0.074012698,0.1616915958776145,3192258,AHMCNUTS,2000,1000,0.8,10,1.0005932306754584,0.9992612068943887
659.723843892329,4798.917172187166,-0.7466475741628349,0.787418532445475,0.017695871497093146,0.9997301568737339,497.50881812258973,3618.9439455711,1.6835380024150344,5.112712230523659,3.1737988751462964,0.9990033756239303,0.8030071792749485,2.204,0.13747348,73.357376,0.035454145,0.2578980687766106,1857222,DHMCNUTS,2000,1000,0.8,10,1.0005932306754584,0.9992612068943887
492.5018393822297,1082.9755134372786,-0.251907,1.13314,0.4297622805549996,0.9990126189064443,685.0354041201076,1506.3427365677678,1.10689,3.57901,2.305810064,0.9997353458784483,0.810732000000003,1.997,0.45476729,7.249472,0.006553819,0.014411368504537782,166093,CmdStanNUTS,2000,1000,0.8,10,1.0006430613467008,0.9996856483402757
707.5538718646047,2016.0565951177439,-0.3282328308908964,1.058989625932785,0.4204521367703087,1.0012994710712617,684.8369462080906,1951.328509226669,0.9422979079335604,3.783388536460009,2.2728727468719505,0.9991194031735393,0.8766841234456453,1.839,0.35095933,97.439776,0.05665834,0.16143847778601583,2263819,AHMCNUTS,2000,1000,0.8,10,1.0006430613467008,0.9996856483402757
669.3226624266384,6541.796337627424,-0.32420780280225525,1.1020336318162527,0.4149076350473662,1.0038248410831254,584.7437685116347,5715.142872095926,1.0683281334972883,3.6862011647392254,2.304520799708483,1.0001247012947854,0.7858268867636222,1.982,0.102314812,53.057712,0.026585932,0.25984441040657924,1338982,DHMCNUTS,2000,1000,0.8,10,1.0006430613467008,0.9996856483402757
786.3404301610486,1720.2034471455718,-0.694178,0.382177,-0.14481078997499994,0.9990230993861505,899.8048594869499,1968.4189718323105,0.190289,2.32943,1.2202384472999994,0.9996826548433285,0.8755740000000038,2.027,0.457120599,7.255216,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,1.0005866855830514,0.999919096519445
1035.4571095867839,2843.5568312650175,-0.6989182863033806,0.3670202378734607,-0.1482178070338653,0.9997358471996728,953.8030241785735,2619.3196028820166,0.2039123289972226,2.2825761889578073,1.2018873966271333,0.9995872639543046,0.8916653977371409,1.85,0.364141521,98.332208,0.065072772,0.17870187344002442,2285059,AHMCNUTS,2000,1000,0.8,10,1.0005866855830514,0.999919096519445
1034.1962418250416,6093.213399531891,-0.6958289107512815,0.3945067677386158,-0.13016226927494068,1.003499412507579,733.6307909834137,4322.360481644015,0.15283073315312723,2.35442844240638,1.175958387266306,0.9991447882114716,0.8442726908317303,2.234,0.169729201,75.805856,0.058435535,0.34428686787961726,1920255,DHMCNUTS,2000,1000,0.8,10,1.0005866855830514,0.999919096519445
767.1373051021326,1522.0685791030635,-0.424203,0.652546,0.13305390562100003,1.000869839965587,1244.7419831398897,2469.678699011289,0.0532564,2.13315,1.1493832129800006,0.9991711569468124,0.8767490000000114,1.942,0.504009685,7.252544,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,1.0000536564094042,0.9993347027243135
756.1523459948828,2079.8620655790337,-0.39613962771965994,0.6650873316152671,0.12740247387951092,0.9994798837756335,860.9919522121098,2368.2324199083055,0.0843341835212105,2.1737190057898736,1.1429491527000726,0.9990272544978931,0.9009806757932216,1.966,0.363558891,104.56744,0.065880751,0.18121067213839642,2432543,AHMCNUTS,2000,1000,0.8,10,1.0000536564094042,0.9993347027243135
1061.2246142927231,10994.159838143894,-0.450335100476997,0.6735386984023503,0.13231471401229042,1.0015420260122843,1009.763368773838,10461.027501139384,0.22825161368712105,2.231330415314254,1.1696654008161391,0.9991608427112116,0.8698061552514668,1.816,0.096526213,47.319296,0.025086647,0.25989465680167106,1192032,DHMCNUTS,2000,1000,0.8,10,1.0000536564094042,0.9993347027243135
1025.1513514118976,2438.237558098274,-0.567046,0.509925,-0.004403601258999996,0.9991049366347659,663.5279716694033,1578.1463089766457,0.370505,2.61982,1.4668596703030017,1.002448735967911,0.9028759999999936,1.813,0.420447691,7.252192,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,0.9995525724802576,1.0008715802717936
789.4604861487657,2251.2695026516694,-0.555544530124633,0.4974201186481406,-0.0011984397394570758,0.9992393705168751,994.811932648545,2836.8611274910704,0.38650070837134987,2.579436899800984,1.4814102097297583,1.004192628944036,0.885800065262546,1.925,0.350673469,104.39008,0.049758392,0.14189380263609278,2428225,AHMCNUTS,2000,1000,0.8,10,0.9995525724802576,1.0008715802717936
590.0572451142625,3757.1112038683445,-0.5814509131276668,0.5263590194872764,0.007258816008911872,1.0004687803788619,592.6815626615872,3773.821197587094,0.2713735658807306,2.4945259344107837,1.4733033711401546,0.9991456278252393,0.7788619544024957,2.261,0.15705078,64.516976,0.045939741,0.29251520431799194,1632560,DHMCNUTS,2000,1000,0.8,10,0.9995525724802576,1.0008715802717936
740.2354271328345,1454.9659901128698,-0.635004,0.623794,0.01772514420389997,0.9990729610176864,632.3778540600929,1242.9670842988255,0.858009,3.37795,2.123875565000002,1.000395300640865,0.8232980000000142,2.591,0.508764763,7.252576,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,0.9992666617416084,1.0005059806823455
697.8018734548945,1870.0643427030902,-0.6219496073349859,0.5907889488137129,0.008793691521294425,0.9990883668031374,772.9263439526785,2071.393113643166,0.9773111971757318,3.32300051753874,2.114119111286205,1.0020923054574744,0.8274164003859474,1.951,0.373143243,105.584,0.066728439,0.17882794409866884,2456742,AHMCNUTS,2000,1000,0.8,10,0.9992666617416084,1.0005059806823455
900.8338670125947,7103.99221950147,-0.5721147161426463,0.532119249596871,0.002583790287475832,0.9990022235829152,701.2615914745802,5530.161633677772,0.8761213951850884,3.3707914245542625,2.14174965760158,1.001172029723709,0.7471397612671347,2.284,0.126806708,76.327168,0.025463682,0.20080705825120862,1933461,DHMCNUTS,2000,1000,0.8,10,0.9992666617416084,1.0005059806823455
576.4116342156171,1180.6584677441363,-0.508345,0.714209,0.17099545108500008,1.002375422071977,696.6772189529906,1426.997321038803,0.632265,3.07235,1.827947390999998,0.999920044321071,0.859101000000008,1.915,0.488212002,7.250736,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,0.9999401782716958,1.0006041472207436
816.8595302122269,2861.9621468070436,-0.4669367814012698,0.7116597233817601,0.16691771999885213,0.9994790017210692,822.654851821709,2882.2667285147477,0.583078940429812,2.9781256357882984,1.7918244330920319,0.9993254952355051,0.9246564547926236,1.831,0.285419404,96.8184,0.030823614,0.1079941082071631,2249431,AHMCNUTS,2000,1000,0.8,10,0.9999401782716958,1.0006041472207436
1031.8362100087174,11731.394488560956,-0.3927902117613878,0.757549717154586,0.1781503098284279,0.9990096747017241,728.1066663156918,8278.16125218966,0.6503771863677774,2.985805150286711,1.7733554592143492,1.0020000915890785,0.8513199169815642,1.882,0.08795512,49.6224,0.019242024,0.21877093681413884,1250721,DHMCNUTS,2000,1000,0.8,10,0.9999401782716958,1.0006041472207436
960.1311719375993,1877.2669277305345,-0.631275,0.641804,-0.003545932564000006,0.9993111677410762,652.0473598926991,1274.8955349198136,0.82349,3.38905,2.098720126849999,0.9990041488938848,0.8533300000000196,2.057,0.511451599,7.249008,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,0.9994516377454374,0.9997600820815478
887.000979055184,2322.8773938536065,-0.6618319110632525,0.532062637265329,-0.00569967493619791,0.9997390475577816,888.2225910790538,2326.076550361111,0.9799699649559035,3.453974122581057,2.084778031488898,0.9997023494420209,0.8749388775943383,1.883,0.381854411,105.157072,0.040409138,0.10582341551110168,2446494,AHMCNUTS,2000,1000,0.8,10,0.9994516377454374,0.9997600820815478
893.6038408986767,6904.089268460469,-0.7205956275052197,0.5564980634365548,-0.018307102361575855,0.9990256200488314,1011.1114580773226,7811.967056798489,0.9226806741297234,3.4044493380082494,2.134401047459612,0.9990508111194893,0.8057893256570102,1.899,0.129431096,51.555184,0.027696362,0.21398537798057432,1300047,DHMCNUTS,2000,1000,0.8,10,0.9994516377454374,0.9997600820815478
764.5973093089656,1470.0360207753802,-0.876051,0.837786,-0.008432498678999999,0.9992020845331411,905.1694805360067,1740.303981055177,1.53551,4.674,3.1808296029999994,0.9991886088719099,0.7938199999999894,2.333,0.520121479,7.25024,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,0.9994006540950415,0.999820058276071
836.1768573950612,2315.1802755796457,-0.7630339266349513,0.7829172877804438,0.006311655305739755,0.9998053950871282,1046.2580586214083,2896.846521240309,1.648291236806774,4.654327375597951,3.171678829890503,0.9989996644217307,0.9264986407845063,1.778,0.361171381,94.13664,0.049258723,0.13638600839195505,2185922,AHMCNUTS,2000,1000,0.8,10,0.9994006540950415,0.999820058276071
1023.9871114096094,10400.962257638626,-0.8189435819588343,0.7083557001707955,-0.00967148656305973,0.9990947093389482,1011.3595445495712,10272.700051158054,1.7370906128444994,4.908416584772668,3.126650625296129,1.0002352532467977,0.9640745335746038,1.777,0.09845119,44.066352,0.010575666,0.1074203978641599,1109482,DHMCNUTS,2000,1000,0.8,10,0.9994006540950415,0.999820058276071
820.3127879140392,1550.7643695664883,-0.436121,0.620059,0.11986665595999989,1.0027398302172084,1006.274919684105,1902.317401881116,0.0855441,2.25245,1.1680508177500013,0.9990040655537539,0.9363210000000145,1.807,0.528973198,7.252192,0,0,166092,CmdStanNUTS,2000,1000,0.8,10,0.9998953793314792,1.0006311014837954
799.4489574342304,2343.467743871467,-0.40929795205795877,0.646751094641958,0.12187528835692082,0.9993577535819466,679.5070806364115,1991.8756668523185,0.20743491097159888,2.32912667948934,1.2108715828405017,0.9993621425889769,0.9240526365693935,1.849,0.341139305,96.073248,0.054211068,0.15891182049514935,2231976,AHMCNUTS,2000,1000,0.8,10,0.9998953793314792,1.0006311014837954
819.3508416639957,4660.680491781211,-0.4823520445351472,0.5796428527504341,0.11454781087826485,0.9991171270595481,860.9897517341855,4897.53343193203,0.10654261754641586,2.1723722650178425,1.1447483931170117,0.9994741727873498,0.8864335961491989,2.216,0.175800689,72.899728,0.04394977,0.24999771189747724,1845427,DHMCNUTS,2000,1000,0.8,10,0.9998953793314792,1.0006311014837954
980.871056493095,1739.0035817050834,-0.201448,0.179283,-0.0030951772873999976,1.0001048913185195,1238.8183779315023,2196.3229336252,1.54387,2.32105,1.9473188300000008,0.9998211923690364,0.9373279999999858,1.761,0.564041999,7.252464,0,0,166092,CmdStanNUTS,2000,1000,0.8,100,0.9995128040974942,1.000336085978805
