a0_ess,a0_ess_ps,a0_hdp_lb,a0_hdp_ub,a0_mean,a0_r_hat,a0_sig_ess,a0_sig_ess_ps,a0_sig_hdp_lb,a0_sig_hdp_ub,a0_sig_mean,a0_sig_r_hat,a0s[10]_ess,a0s[10]_ess_ps,a0s[10]_hdp_lb,a0s[10]_hdp_ub,a0s[10]_mean,a0s[10]_r_hat,a0s[1]_ess,a0s[1]_ess_ps,a0s[1]_hdp_lb,a0s[1]_hdp_ub,a0s[1]_mean,a0s[1]_r_hat,a0s[2]_ess,a0s[2]_ess_ps,a0s[2]_hdp_lb,a0s[2]_hdp_ub,a0s[2]_mean,a0s[2]_r_hat,a0s[3]_ess,a0s[3]_ess_ps,a0s[3]_hdp_lb,a0s[3]_hdp_ub,a0s[3]_mean,a0s[3]_r_hat,a0s[4]_ess,a0s[4]_ess_ps,a0s[4]_hdp_lb,a0s[4]_hdp_ub,a0s[4]_mean,a0s[4]_r_hat,a0s[5]_ess,a0s[5]_ess_ps,a0s[5]_hdp_lb,a0s[5]_hdp_ub,a0s[5]_mean,a0s[5]_r_hat,a0s[6]_ess,a0s[6]_ess_ps,a0s[6]_hdp_lb,a0s[6]_hdp_ub,a0s[6]_mean,a0s[6]_r_hat,a0s[7]_ess,a0s[7]_ess_ps,a0s[7]_hdp_lb,a0s[7]_hdp_ub,a0s[7]_mean,a0s[7]_r_hat,a0s[8]_ess,a0s[8]_ess_ps,a0s[8]_hdp_lb,a0s[8]_hdp_ub,a0s[8]_mean,a0s[8]_r_hat,a0s[9]_ess,a0s[9]_ess_ps,a0s[9]_hdp_lb,a0s[9]_hdp_ub,a0s[9]_mean,a0s[9]_r_hat,a1_ess,a1_ess_ps,a1_hdp_lb,a1_hdp_ub,a1_mean,a1_r_hat,epsilon,tree_depth,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd,Ns,a0_sampler_rhat,a0_sig_sampler_rhat,a0s[10]_sampler_rhat,a0s[1]_sampler_rhat,a0s[2]_sampler_rhat,a0s[3]_sampler_rhat,a0s[4]_sampler_rhat,a0s[5]_sampler_rhat,a0s[6]_sampler_rhat,a0s[7]_sampler_rhat,a0s[8]_sampler_rhat,a0s[9]_sampler_rhat,a1_sampler_rhat
171.18816173879927,140.277164184281,0.163515,2.32386,1.2277092627999986,1.0077842098382226,262.9344699994991,215.45708209720823,0.155049,0.491749,0.29795943499999983,1.0198424371170063,256.0744901823711,209.83579085058338,-0.577509,0.0338065,-0.2446040258419998,1.0006352430104049,198.9339622875646,163.01297827019937,-0.206791,0.475375,0.12325496927400001,1.0041000447183572,154.1831516315339,126.34270416938863,-0.404462,0.0276798,-0.19647004624429998,1.0063842201384867,261.35632829563775,214.1639013033377,0.0604973,0.745161,0.4177833523700003,1.0015646402214038,260.06766528417836,213.10792879331964,-0.290286,0.244838,-0.04052890527027001,1.0002918840413846,242.00953357821805,198.3105065857989,-0.504118,0.0509572,-0.24968818603869977,1.0002290789991068,161.72163800499638,132.5199858223377,0.0745818,0.624207,0.3351863080709996,1.0061348655235054,229.21109334561976,187.8230471518327,-0.39603,0.270944,-0.029310769883000014,1.002037239539347,289.3874878228363,237.13354784509036,-0.231324,0.363992,0.04787462546389995,1.0013773322229462,158.53922099199113,129.91220950590446,-0.469607,0.0999776,-0.16483512106299997,1.0039967930982865,167.99777113388652,137.6628540465263,0.354454,0.584099,0.4764605510000001,1.008281847213543,0.019749999999999802,7.008,1.22035659,14.87201,0.0,0.0,325116,CmdStanNUTS,2000,1000,0.8,1,10,1.003528987737261,1.0078564043098373,1.6529208185141364,1.6282932415869091,1.0028908804074335,1.0016047502992045,1.0024486676405948,1.000499366720393,1.002874258184968,1.002395782047015,1.0019903613053591,1.0022001363961244,1.003488364071882
204.86760913937752,8.90274502821913,0.4201236835016318,2.1897200962599435,1.2373175978517728,1.002919828991774,394.87517644330364,17.159730757906647,0.17270282023089423,0.4799491226143228,0.2991161995821221,1.0023489609548755,275.16945649983717,11.957788354454015,-0.589129578247106,0.013477796348155763,-0.25816942808889515,1.00172869590675,266.3221293590704,11.573318120011523,-0.17640220645074572,0.41614592774856696,0.11410451938901088,0.9990191751484181,261.2695657350841,11.353753466174016,-0.4604534266088408,0.009670412748184847,-0.20641689746975442,1.0007237842873173,258.6932795359954,11.241798144166024,0.07130760077181302,0.748004525189774,0.4054777537070539,1.0009836297454888,213.79435456472987,9.290666470694042,-0.2892616767735597,0.20817809471778484,-0.05091623715707282,1.001817808036508,269.06434141846336,11.692483930949816,-0.5420471896677109,-0.03267021435734807,-0.2650055226481307,1.0012788732664917,246.41951240038483,10.708428228818711,0.09195484013447097,0.5641788680286636,0.32917724156055117,1.0001173930610292,258.92593846692324,11.251908591343545,-0.38217801768871273,0.26505109741209076,-0.04280047778832123,1.00455420405313,265.4680684921736,11.53620397508396,-0.23607634833008762,0.29722445176632484,0.03927814147050701,1.000034549128605,258.9325194625025,11.252194575672256,-0.4228985501243919,0.05788635777064319,-0.17866055482662646,0.9997186506930843,219.34330251295967,9.531802045836818,0.3753707516027644,0.5762492252322247,0.476690887694282,1.0024477209241691,0.01964890760912043,6.893,23.011734975,16022.238656,4.457904376,0.1937230887129144,134801757,AHMCNUTS,2000,1000,0.8,1,10,1.003528987737261,1.0078564043098373,1.6529208185141364,1.6282932415869091,1.0028908804074335,1.0016047502992045,1.0024486676405948,1.000499366720393,1.002874258184968,1.002395782047015,1.0019903613053591,1.0022001363961244,1.003488364071882
290.9858391215913,172.22234361195763,-2.03987,1.86907,-0.029087184600000017,1.0001468264974902,237.19145610303383,140.3836990078676,0.152059,0.501932,0.30631491899999985,1.0017893387827683,287.0387777174228,169.88624310803533,-0.20457,0.265143,0.017710821884399996,0.9990333846971127,268.10501292944036,158.6801399003073,-0.298373,0.152944,-0.06890754616710014,0.9992134480681056,341.8199994285778,202.30895624590403,-0.0437274,0.514346,0.26328129817999996,0.9990005073639074,283.7594223718623,167.94532988403188,-0.385853,0.505882,0.034164966696500015,1.0019634316501607,262.5885185525402,155.41515768337223,-0.510668,0.720524,0.035175101123700044,1.0023498029022153,261.42473236935217,154.72636133322368,-0.107333,0.338486,0.09717628112800004,1.0019353435929421,307.71887660492473,182.12592840435101,-0.217853,0.24689,-0.0017091672776000002,1.0022327587424207,333.02091105785973,197.10114398456386,-0.710153,-0.213717,-0.4443427205000006,1.0007361828385035,264.49353661043807,156.54265816774173,-0.560023,-0.0334492,-0.3005672702299998,1.00077549004142,251.37659856161375,148.77929133655576,0.12998,0.581138,0.37405933210000003,1.0034446381828357,290.9820468276363,172.22009911183153,0.438189,0.86078,0.6124220109999987,1.000581329243042,0.013479000000000142,7.525,1.689594004,14.88422,0.0,0.0,325114,CmdStanNUTS,2000,1000,0.8,1,10,1.0027011084109136,1.0002937630036697,1.8248375663124987,1.8132330126300744,1.0008737751344152,1.0032716165917148,1.0004285672559958,1.000378278081169,1.000156193569241,0.9996259662039699,0.9996533895170178,1.0008186341251653,1.0029503825688972
267.0010996650967,6.620111464846437,-1.3981815269933906,1.8349395334274783,0.08216900281579025,1.0012689933921977,381.71997400639964,9.464488271585168,0.15737501512378088,0.4885385681364023,0.30261498734289904,0.9995402896045534,246.77346439000922,6.118580945461674,-0.2005892954135545,0.2481947547557432,0.019657412423619014,0.9997016374113944,280.30184056545636,6.949894328796692,-0.2877977606926795,0.15457814131460412,-0.0690525219426069,1.0008127340566662,328.5084484578145,8.145144528102426,0.0037223285424625666,0.49919520628157243,0.25474428509392727,0.9990250920515653,215.6203334858141,5.346160160216182,-0.37606175666107977,0.3805351992825465,0.012427503571056518,1.0004777584518179,240.99290482105067,5.975255885288925,-0.4677744110693668,0.5840866463213883,0.07081255624922825,0.9992647790556375,266.9694912783753,6.619327756301484,-0.11590280731267069,0.32848181157170847,0.10117764755776937,0.9996850007102375,267.77986990108496,6.639420545498965,-0.2489025095873495,0.2097895765729854,0.0014596114213267582,0.9990003289954438,273.1660381999202,6.772966941193353,-0.6742040173884312,-0.20400403023373542,-0.4465254436440174,0.9990064033679793,266.3814267614347,6.604747094815253,-0.5626694337527866,-0.043531552344296155,-0.30250527970144514,0.9990449451841193,223.43290923750328,5.539867685648145,0.16325393965754917,0.5874526214143893,0.3749084040133027,0.9997333652947626,254.20793984720976,6.302913730124608,0.4081261420671254,0.7644182494581555,0.600234390151791,1.0012368031582646,0.011206801899057112,7.735,40.331813306,27276.61704,8.34266418,0.20685070905946337,228755888,AHMCNUTS,2000,1000,0.8,1,10,1.0027011084109136,1.0002937630036697,1.8248375663124987,1.8132330126300744,1.0008737751344152,1.0032716165917148,1.0004285672559958,1.000378278081169,1.000156193569241,0.9996259662039699,0.9996533895170178,1.0008186341251653,1.0029503825688972
305.97330492876836,248.418167439394,-1.57926,1.02366,-0.1546473329030001,0.9990223246138353,328.6332993450517,266.81570146083584,0.106838,0.367666,0.2229741330000002,1.0004342218322868,410.1789822455759,333.02222595962553,-0.322932,0.0559296,-0.11831753408700006,0.9990254604907638,352.99355337167344,286.5936675976539,0.0738581,0.44116,0.25030772178000005,0.999472181855804,431.9436199958034,350.69282446544116,-0.148814,0.330253,0.08136910404060001,0.9992423611381919,316.26860234093067,256.77686695721076,-0.248665,0.20197,-0.0387715292679,1.000107802197613,409.5615412427024,332.52092875504917,0.0840393,0.455417,0.25326255759000005,1.0000442965699123,330.4347585757062,268.2782970323683,-0.342142,0.194863,-0.070832847545,0.9993142806013882,334.9729943835441,271.96286756394915,-0.132167,0.354807,0.09566115984879987,0.9992981657924717,334.5540822846004,271.6227549650346,-0.358894,0.0712812,-0.16005814203599997,0.9995904409062204,524.9593937912867,426.2118573255481,-0.495603,0.00934406,-0.2456158853170001,0.9990771487183956,397.77870487727114,322.9545039395898,-0.442299,0.247823,-0.10314749880100003,0.9990888107174165,307.8342786631683,249.92908253331078,0.47808,0.761053,0.6108304629999999,0.9990015893821735,0.019189900000000346,7.081,1.231686507,14.900503,0.0,0.0,325111,CmdStanNUTS,2000,1000,0.8,1,10,0.9991568478378813,0.9994814685642589,1.3970609322128011,1.3708632253294424,1.002814997053355,1.000202931900147,1.0004684882485104,1.0000316148781696,0.9997243434496976,0.9996217353779702,0.9993712823913058,1.002450172979647,0.9990415354253935
277.81547643850786,13.070269666131571,-1.4348127088301643,1.0001240521923018,-0.17216187892972967,0.9990686413439166,545.0453965004734,25.642525045294253,0.11347049607120899,0.3458369020940545,0.2231281064470495,0.9990236658519714,253.6480979897256,11.933277020874975,-0.2944906103425243,0.0798972297929607,-0.10979651811775927,0.9991518831330917,418.3125115965108,19.680175494086853,0.09204641685825384,0.43618504768277383,0.26112922027614366,0.9990020000084215,364.40577003813473,17.144047348805543,-0.13351776218278608,0.29132570497145627,0.08650297842887192,0.9992156517341351,235.68226388612368,11.088045864132578,-0.20744833823274783,0.16520095750575067,-0.02324015592572133,1.0002726751660045,438.8082278573872,20.644428968962888,0.09036184742375643,0.4367947922847111,0.25779731404186346,1.002141513594756,219.1553177825971,10.310509475231914,-0.2928135390428179,0.21776999261341642,-0.06730700783340103,1.0000846376269863,231.6072626060703,10.896330966521688,-0.11369919456207817,0.3342838605991917,0.10248117145642065,0.9994630674282416,218.1140074716194,10.261519380277235,-0.3723314039370569,0.0374406934793044,-0.1544116535493967,0.9997886702691723,430.94331244074334,20.274411550514266,-0.49789956983675265,-0.013299243624365737,-0.24169069229078113,0.9990831548144212,269.13134946331235,12.661711140754186,-0.4671867353818744,0.19202763046226057,-0.09573293572249665,1.0055758171277822,267.12224952320946,12.567189847916254,0.46989389914650687,0.7423550124624105,0.6119078967260599,0.9990055395776906,0.026105614252802407,6.683,21.255527509,15560.187792,3.63564512,0.17104469030282113,130944716,AHMCNUTS,2000,1000,0.8,1,10,0.9991568478378813,0.9994814685642589,1.3970609322128011,1.3708632253294424,1.002814997053355,1.000202931900147,1.0004684882485104,1.0000316148781696,0.9997243434496976,0.9996217353779702,0.9993712823913058,1.002450172979647,0.9990415354253935
272.58099362784407,179.23945730272746,0.036963,2.62362,1.3124114583699997,1.000621627662646,285.379638021109,187.655385518146,0.216818,0.660184,0.4092516209999999,1.001925881513291,294.1255440201807,193.40637873315552,-0.678523,0.623939,-0.06477826258699991,1.00267023855634,289.28643335284505,190.22435360991713,-0.529634,0.127917,-0.189844150636,1.0090405767731023,271.2878035235087,178.38910200316909,-0.014945,0.72793,0.34088928554,1.0065013197271486,251.77488395989124,165.5581079326518,-0.0933379,0.510151,0.20807329637699998,1.0074823410650637,275.15982987244246,180.93520726240916,-0.029811,0.607843,0.26695441559699995,1.0033103939714854,272.01641936257295,178.86821357231372,-0.0566955,0.872726,0.42165384268200007,1.0076445034816857,301.8752887820414,198.50233214818732,-0.929001,-0.022111,-0.42960499344999986,1.0028988922676285,291.90449909904106,191.94589947885515,-0.561821,0.0807292,-0.24998331542,1.0072722133645655,285.0391330905281,187.43148172296964,-0.150982,0.452015,0.1767304196260002,1.0058126090544983,307.1658038541156,201.98118457201093,-0.792444,-0.155726,-0.46615010449999944,0.9994794948523794,296.4466998434205,194.9326873159197,0.316279,0.590407,0.4521786200000003,0.9993860698743339,0.013225800000000221,7.254,1.520764444,14.841866,0.006039321,0.003971240269212922,325115,CmdStanNUTS,2000,1000,0.8,1,10,1.0019625551559599,1.000038326000329,1.9457467924425396,1.9211106389104238,1.0024734727374853,1.0021560027809229,1.0019648621416934,1.003714645007178,1.0010536960553225,1.0022350014467671,1.0015275545728997,1.0014857017082897,1.001743824355207
211.39528093410868,7.894872695282312,-0.012009920404377724,2.530697738072152,1.2710599123695654,1.0041494754272453,342.7727778935781,12.801361662002174,0.2031318685812871,0.6525028894336315,0.4092834653418215,0.9990470583039498,261.871878114649,9.779996653918007,-0.8452262940408015,0.5922960133188391,-0.08124859296178044,0.999360110040636,228.2000819849514,8.52247310518599,-0.5176505564625177,0.138752932373318,-0.19027462193480388,1.0031014459766296,233.73776941372458,8.72928631824942,-0.029102338005059684,0.823405989462925,0.33636105442487557,1.0015739256726566,221.1018213452182,8.257377953293293,-0.07346888828071386,0.5434489339202785,0.20462149417719844,0.9993939750714685,212.0022878867419,7.917542277096128,-0.018233861908358767,0.5856285452852784,0.27203217706637195,1.0027443266762512,260.90748209694794,9.743979843353724,-0.057647098799105706,0.8880359771835803,0.4317581374713792,1.0025683266292906,225.06798473330863,8.40550025242552,-0.8973175495950113,0.03371271315881196,-0.4138130772058661,1.0010732251873091,230.35866617339352,8.60308865769263,-0.5964082534272573,0.10151641694237382,-0.2534792396358975,1.000280853737308,235.52194068073024,8.795918860647472,-0.12213007490837732,0.4769765814097005,0.17642230244922405,0.9995563299749092,227.23023738237546,8.486252809076682,-0.7553311523834736,-0.1584487623820568,-0.46307525949747275,1.0045854791905162,216.8294699208671,8.097820604350987,0.33599054078447205,0.6094206765851633,0.4564115219721156,1.0047846468161838,0.015530224780507506,7.044,26.776274817,19950.083552,4.498040542,0.1679860463317413,167592441,AHMCNUTS,2000,1000,0.8,1,10,1.0019625551559599,1.000038326000329,1.9457467924425396,1.9211106389104238,1.0024734727374853,1.0021560027809229,1.0019648621416934,1.003714645007178,1.0010536960553225,1.0022350014467671,1.0015275545728997,1.0014857017082897,1.001743824355207
214.2035564188431,147.62783372166305,-0.447356,1.88641,0.7728220035400004,0.9995893917301951,444.71487493356216,306.4948813542051,0.176528,0.521473,0.3254513319999998,0.9992985023348591,178.94170122454696,123.32557010675801,-0.552195,-0.0626413,-0.31635648434999963,1.003891160858647,183.73576850912164,126.62961313839554,-0.00143889,0.456304,0.2385403928460001,1.016056193812667,198.88504445383836,137.07040519414076,-0.483305,0.217093,-0.12825999985999992,1.013299789142865,208.2187534089967,143.50314261771652,-0.616459,-0.13829,-0.3918655472400005,1.008781163788038,273.34288984622196,188.38631517542413,-0.103915,0.386407,0.15353071600400006,1.0033381726990063,181.50409928535976,125.09155980914517,-0.727916,0.0970731,-0.2945697432849995,1.0043637602779372,196.7992208449187,135.6328678065345,-0.274552,0.433126,0.05484413931599996,1.0130377101869001,224.47730894447733,154.70844365601064,0.166596,0.6174,0.3642588624890002,1.0064334546046756,263.8972324467806,181.87642354117924,-0.101807,0.421366,0.1621494945483001,1.0028787933418615,209.79222425727258,144.58756949016745,-0.215509,0.462834,0.12413797699469994,1.0118719428600773,205.99565921393165,141.97099914790908,0.414441,0.656324,0.5406920540000002,0.9990016220192629,0.01604230000000017,7.132,1.45096999,14.860525,0.0,0.0,325117,CmdStanNUTS,2000,1000,0.8,1,10,1.0001726561728725,1.0072914216641122,1.6900488011796444,1.7165427410875063,1.0063598034680268,1.0050322977203818,1.0009173475192508,1.0054361640946883,1.0054692007913468,1.003563226691772,1.000831685404444,1.0078162039831877,1.0006618081729348
180.21702361322056,5.729874884867051,-0.4182299533149645,2.153471578342088,0.7350746197215722,0.9999598188903476,214.56935866043588,6.822083478024273,0.17094731152695194,0.5226737464646964,0.32554447567241296,1.0218544631188318,124.84598479746298,3.9693912285598265,-0.5750231572769889,-0.09571921798382506,-0.31700424980940106,1.015103540957044,186.461676768742,5.92841928740541,-0.035444052325435155,0.45487351676603377,0.23547668453155468,1.0126190459053395,126.78834038957031,4.031147073271716,-0.5200765688340302,0.23941507931089623,-0.1375815813334379,1.0068752985641092,108.4042012692766,3.4466361601886675,-0.6460127259151343,-0.16100901503899054,-0.39391143244243854,1.0073097218392046,175.7523741514577,5.5879244613843415,-0.1292068997304186,0.36886007612480837,0.15439575429483032,0.9998664556016524,188.47852301508377,5.992543510643909,-0.7236738548563056,0.14292925444355162,-0.2865450707512865,1.0112094678760657,108.30698241003518,3.443545154196368,-0.33906607827014723,0.42712119175612256,0.044708719867761496,1.004520093497681,102.06817119869848,3.2451864922089957,0.1350645383619892,0.607697605967034,0.36639545465065115,1.003879281693002,161.2744127741927,5.127607752027811,-0.09733481857534824,0.42418333799339647,0.16939486237236187,0.9992593315152719,129.47812094582278,4.116666774718745,-0.19581839671531112,0.4619000289834801,0.13350662687096443,1.0124976444862381,192.13893691925477,6.108923824097211,0.4097736589357735,0.6817782517287956,0.5446287735077737,1.0017975332963478,0.012122526068051554,7.243,31.452174303,22981.941728,5.223991457,0.1660931739304815,192904132,AHMCNUTS,2000,1000,0.8,1,10,1.0001726561728725,1.0072914216641122,1.6900488011796444,1.7165427410875063,1.0063598034680268,1.0050322977203818,1.0009173475192508,1.0054361640946883,1.0054692007913468,1.003563226691772,1.000831685404444,1.0078162039831877,1.0006618081729348
