mu_ess,mu_ess_ps,mu_hdp_lb,mu_hdp_ub,mu_mean,mu_r_hat,sigma_ess,sigma_ess_ps,sigma_hdp_lb,sigma_hdp_ub,sigma_mean,sigma_r_hat,epsilon,tree_depth,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd,mu_sampler_rhat,sigma_sampler_rhat
490.1518689688163,1126.5715437139577,-0.859201,0.60544,-0.1729133200129999,0.9995216690569865,357.50957050895494,821.7047291650971,0.674216,1.92138,1.1897774210000005,0.9990067005732818,0.5939680000000083,2.268,0.435082771,7.790928,0,0,175343,CmdStanNUTS,2000,1000,0.8,10,0.999451210908853,1.0012944519648381
625.3063068887301,1498.4644402415893,-0.8421976161424232,0.6240392681902959,-0.16185692018047917,0.9996630110320424,499.1048299733867,1196.0391754069221,0.6508378050791572,1.8639001174531307,1.1958334804970863,1.0022792841101362,0.7704522490517713,1.973,0.417298062,223.983839,0.097069874,0.23261520442910658,2464135,AHMCNUTS,2000,1000,0.8,10,0.999451210908853,1.0012944519648381
704.918984969929,6685.016173291295,-0.9241184631148869,0.43233536395091976,-0.16931684625983887,0.999571522152467,367.9305051697338,3489.22561336865,0.6787946813875119,1.8876887307798145,1.190963575811188,1.0066660315918483,0.6348352347475138,2.018,0.105447611,60.424766,0.038547617,0.36556178593747374,1439223,DHMCNUTS,2000,1000,0.8,10,0.999451210908853,1.0012944519648381
834.5606549928422,2074.5032050655177,-0.661763,0.265806,-0.17148722612899986,1.001546999844866,861.6154529839574,2141.754476508994,0.495795,1.24311,0.8152566539999992,0.9990428034633484,0.8277060000000077,1.925,0.402294223,7.25984,0,0,166001,CmdStanNUTS,2000,1000,0.8,10,1.000847458624489,1.0007550469239437
571.7279900149288,1468.117965206791,-0.7072967282368082,0.2568734011424392,-0.18358735196969964,1.0000242993900625,317.2019992375503,814.5306191288596,0.4859573517215293,1.2805396653813337,0.8202010261441552,1.0016470794146661,0.5609450759666164,2.357,0.38942919,228.505456,0.086196108,0.2213396176080175,2563035,AHMCNUTS,2000,1000,0.8,10,1.000847458624489,1.0007550469239437
502.46187181527176,5389.043516823026,-0.7724803981757317,0.31179204547936434,-0.18138651535530573,1.0030022312024995,254.3090313860443,2727.5351897036244,0.432246963092747,1.3266678347941945,0.8382525400490674,0.9992687898464766,0.5778061865895079,2.059,0.093237672,62.14792,0.023550514,0.252585821748102,1490461,DHMCNUTS,2000,1000,0.8,10,1.000847458624489,1.0007550469239437
489.62743129831875,1237.034024635554,-0.905243,0.471173,-0.30584857013599964,1.0005976189467989,415.71114135462074,1050.2859795092365,0.638979,1.76373,1.1457919719999992,1.0012581287140967,0.6595969999999977,2.255,0.39580757,7.256896,0,0,166001,CmdStanNUTS,2000,1000,0.8,10,1.0000736289027772,1.00278740527441
824.3241088533117,1597.2071831781807,-0.9959822614319023,0.35773940313480296,-0.29192705626828785,1.0008609589906117,600.1850565265985,1162.9162282466639,0.6744435348005244,1.7860180604533658,1.1552980559259718,0.9990978293724326,0.8865716273952556,1.685,0.516103432,203.484032,0.2800224,0.5425703117587485,2023745,AHMCNUTS,2000,1000,0.8,10,1.0000736289027772,1.00278740527441
697.937257670605,6877.872985136468,-0.9771906679800796,0.3117768012958766,-0.287489532569437,0.9992070446755782,282.37758757815016,2782.7102792789674,0.6248728256217485,1.8362096629932168,1.161069378198267,1.0133890207061909,0.5949449681711583,2.125,0.101475741,61.69712,0.017462459,0.17208506021158299,1479920,DHMCNUTS,2000,1000,0.8,10,1.0000736289027772,1.00278740527441
576.3005074639005,1142.686461563452,-0.419646,0.67742,0.14012252818199988,0.9990749751692407,641.5284447410718,1272.0201683310145,0.540627,1.3564,0.8876336500000014,0.9993917384681483,0.7737100000000139,2.121,0.504338265,7.255088,0,0,166001,CmdStanNUTS,2000,1000,0.8,10,1.0003072347815276,1.0001304128799675
667.7412270798061,1400.1900678507284,-0.37002491477914773,0.6122721077598552,0.115515765310691,1.000861531970813,481.3087748121152,1009.2588846259473,0.5178298547606839,1.3220762481386688,0.882788545400723,0.9997689126370042,0.7275696939520157,2.285,0.476893275,247.482016,0.092106765,0.1931391567641628,2974602,AHMCNUTS,2000,1000,0.8,10,1.0003072347815276,1.0001304128799675
823.601347561737,8344.251349206166,-0.3555836666216394,0.6428461895226112,0.12841104830799474,0.9991789720845414,335.2891970171732,3396.9557515507604,0.4897024572024988,1.3662361496419748,0.8961597206349176,1.0015100399000725,0.6538989496165988,1.996,0.098702845,60.203984,0.02302136,0.23323907228813923,1443863,DHMCNUTS,2000,1000,0.8,10,1.0003072347815276,1.0001304128799675
453.47209013657755,812.0284922191468,-0.520382,0.68855,0.015351678501000006,0.9997200575012611,467.64581005621994,837.4092480932674,0.540191,1.48559,0.9727420210000001,1.0025422791039023,0.6838299999999861,2.242,0.55844357,7.253648,0,0,166001,CmdStanNUTS,2000,1000,0.8,10,0.9994787091700323,0.9998219141063833
665.3841473974968,1615.5563362881194,-0.5511654131776509,0.5949596278502249,0.029148375155606022,0.9992445701992261,723.3810088718998,1756.3730320363904,0.542848835313391,1.5264380969014213,0.9767544445784752,0.9991913418501017,0.7349428418674204,2.229,0.41186069,245.851344,0.089814732,0.21807065879484638,2939305,AHMCNUTS,2000,1000,0.8,10,0.9994787091700323,0.9998219141063833
650.504111578994,4829.396873235807,-0.6102152017703838,0.6899613588127129,0.02846614693938185,0.9991799179888853,309.55893362367493,2298.1913865164606,0.5564506755277644,1.5365692589301496,0.9779293241007389,0.9992599644932764,0.5841575408089076,1.994,0.13469676,60.417424,0.027243632,0.20225900014224543,1448684,DHMCNUTS,2000,1000,0.8,10,0.9994787091700323,0.9998219141063833
516.8311747454713,742.4331889262975,-0.799726,0.460262,-0.16826564300799998,0.9996032425171818,547.5403609730363,786.5472442974559,0.592048,1.52061,1.0361943809999996,0.9990636082067352,0.7366710000000011,2.23,0.696131561,7.258048,0.008171214,0.011738031225393615,166001,CmdStanNUTS,2000,1000,0.8,10,1.0005878173545246,1.0011124346739229
692.9640356631998,1408.1333714306345,-0.8207721295911588,0.4745321588644144,-0.16360663439350961,1.0017272909586077,419.76866444103456,852.9883720654955,0.5793990001731852,1.678411416045041,1.067071894875875,0.9990530361438591,0.9306678352106462,1.756,0.492115342,209.24256,0.095338468,0.193731956440407,2148033,AHMCNUTS,2000,1000,0.8,10,1.0005878173545246,1.0011124346739229
610.6705064380828,4318.63784445281,-0.8889584774658538,0.39422586680367133,-0.16084473574526018,1.0032414589340544,209.99978083513068,1485.1102047341876,0.5648319234193104,1.6446288992852354,1.066352664609954,1.0020389202221518,0.6120736832483908,2.099,0.1414035,61.594416,0.019167704,0.1355532500963555,1477425,DHMCNUTS,2000,1000,0.8,10,1.0005878173545246,1.0011124346739229
576.7641085985176,1044.765793355398,-0.499471,0.64256,0.059571932485999936,1.0012268219308937,503.1018681837963,911.3320586623232,0.513015,1.46554,0.9543914580000004,1.0037756446851518,0.6986540000000014,2.302,0.552051103,7.258368,0,0,166002,CmdStanNUTS,2000,1000,0.8,10,1.0014631913278351,1.0005599328831398
384.58067834657925,719.3467698409762,-0.6359371480962198,0.6073625845395323,0.04795666891942031,0.9999905252053657,490.1089350422687,916.7342488671148,0.5178768434569161,1.4611658557681313,0.9598544595207319,0.9990548360635707,0.7206038820455659,2.112,0.534624877,235.699984,0.10193117,0.19065923488629577,2719626,AHMCNUTS,2000,1000,0.8,10,1.0014631913278351,1.0005599328831398
355.8906822384879,2677.142077878228,-0.5858457916538939,0.6833721373072033,0.0350324711425015,1.0046188222108585,350.39238618854085,2635.7818500145468,0.54604689619135,1.5293727220170712,0.97551445117015,0.9991637338358699,0.6111128404432218,2.123,0.132936793,63.384672,0.031693573,0.2384108438662275,1520615,DHMCNUTS,2000,1000,0.8,10,1.0014631913278351,1.0005599328831398
687.2154908166237,1438.1684711565579,-0.838402,0.415002,-0.2311190590860001,1.0026587559979785,703.4524992706504,1472.1484293160208,0.508859,1.4468,0.9665321669999999,1.0012532475615423,0.5847380000000063,2.255,0.477840743,7.257392,0,0,166001,CmdStanNUTS,2000,1000,0.8,10,1.0017680102218969,0.9997985165796627
745.9363220033026,1071.9016225804405,-0.8036749089553401,0.31789124437444405,-0.2607898813366054,0.9998789843877359,442.4110874097374,635.7394705871087,0.5545804818595556,1.5490504014114939,0.9663207229165667,0.9992298937641557,0.7395218890137956,2.148,0.695899984,235.617344,0.311707994,0.44792067993494883,2717926,AHMCNUTS,2000,1000,0.8,10,1.0017680102218969,0.9997985165796627
