A_ess,A_ess_ps,A_hdp_lb,A_hdp_ub,A_mean,A_r_hat,k_ess,k_ess_ps,k_hdp_lb,k_hdp_ub,k_mean,k_r_hat,tau_ess,tau_ess_ps,tau_hdp_lb,tau_hdp_ub,tau_mean,tau_r_hat,v[1]_ess,v[1]_ess_ps,v[1]_hdp_lb,v[1]_hdp_ub,v[1]_mean,v[1]_r_hat,v[2]_ess,v[2]_ess_ps,v[2]_hdp_lb,v[2]_hdp_ub,v[2]_mean,v[2]_r_hat,v[3]_ess,v[3]_ess_ps,v[3]_hdp_lb,v[3]_hdp_ub,v[3]_mean,v[3]_r_hat,epsilon,tree_depth,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd,A_sampler_rhat,k_sampler_rhat,tau_sampler_rhat,v[1]_sampler_rhat,v[2]_sampler_rhat,v[3]_sampler_rhat
117.80545403949431,81.34647896262612,0.467661,1.63692,0.9952837474999999,1.0353861960332555,29.538295415195766,20.396647559106274,0.00700665,0.646549,0.2840064786299999,1.038384772719617,21.082387498158745,14.557713011538121,0.324405,0.494194,0.4096505350000002,1.0583982655720343,219.97668312391338,151.89728499334686,0.0109152,2.80021,1.3054238370700004,1.007881113545482,43.44675754480831,30.000654701676304,1.39554,5.23916,3.1556153180000037,1.0436490125471292,132.216903251041,91.29780642591163,0.68825,4.45885,2.459053979599997,1.017805338067379,0.14512199999999895,3.652,1.448193647,9.744137,0.009297396,0.0064199950188015146,222442,CmdStanNUTS,2000,1000,0.8,10,1.0108710018807885,1.0239694120767429,1.032767043483218,1.004342115319586,1.0141827594372594,1.0050138084173919
453.8044711390745,80.69061783135183,0.3838480131651385,1.634077332611941,0.9795566117237946,0.9995744546570444,293.9367305029562,52.264659993494014,0.0030160266882178514,0.6803017568963574,0.33166847827576085,1.0046607739787483,335.5736469880153,59.668087525485404,0.308456581809024,0.48685595848273366,0.39809567241055627,1.010177412269062,239.96858754178885,42.66862673314134,0.0014368313512920358,2.7602566905411887,1.369717297977056,1.002857681144738,327.0715038177059,58.156328102796444,1.2844592640907067,5.247455188275824,3.117479497227238,1.0003055194292474,277.6437158049961,49.367611802201964,0.5869636239405848,4.200648546679041,2.4573518711400375,0.9990552757173553,0.11618789794474059,4.157,5.624005409,1672.465392,0.619258052,0.11010978954767929,28971411,AHMCNUTS,2000,1000,0.8,10,1.0108710018807885,1.0239694120767429,1.032767043483218,1.004342115319586,1.0141827594372594,1.0050138084173919
253.6516792861426,186.90336403390882,0.242065,1.61006,0.9584616676000013,1.0058713444021559,305.34496839348975,224.9935894143659,0.00861283,0.694229,0.3486672391199999,0.9990108905629503,290.59322862561675,214.1237627460475,0.261223,0.461408,0.3565362470000003,0.9998956641008412,393.4080399064976,289.88290676192526,0.00293657,1.4617,0.5857159095100003,1.0065530231305528,398.90929967058304,293.93651271172877,0.00417087,1.91013,0.8853494161600001,1.004783213450099,227.7843628251672,167.84301923866684,0.750632,3.20929,1.9804695990000005,1.0026791934167598,0.18694500000000114,3.766,1.357127415,9.745431,0,0,222441,CmdStanNUTS,2000,1000,0.8,10,1.0054662478118328,1.0009487297490725,1.001223396153105,1.002286357667993,1.0017312316627291,1.0047551042147025
477.0742550404823,122.09939854142442,0.3456634479177274,1.6387013934825947,0.99981851753074,1.004281091461394,446.51577926461556,114.27845353516035,0.007861348606547565,0.6803926761867645,0.3303805914549679,1.0001620808291876,475.17100575730973,121.61229283346698,0.2560512253038088,0.4734184217353502,0.3626933968296038,0.9990320444217932,469.99452853805116,120.28745765664273,0.0003393895317723824,1.432540932539856,0.5809438499902243,1.0011526074142778,602.0586966480431,154.08713417394986,0.0022514284004266083,1.822304186732747,0.9013540809173333,1.0008057695938242,499.33277774383254,127.79610551268846,1.0062866629691225,3.1503351527534886,2.0236587616067743,1.0111313530208381,0.1976222888520458,3.715,3.907261303,1292.317536,0.263196394,0.06736083757641638,22446950,AHMCNUTS,2000,1000,0.8,10,1.0054662478118328,1.0009487297490725,1.001223396153105,1.002286357667993,1.0017312316627291,1.0047551042147025
141.16349134180254,102.07768547824135,0.0294013,1.537,0.9221270807999996,1.0103179608079456,232.46151677262375,168.09681716822158,0.00679758,0.541865,0.2266251996499999,0.9993280314120925,219.7896369515741,158.93356857968138,0.264662,0.479793,0.380976572,0.9991210129002595,450.86226046351885,326.0260537632033,0.00602393,1.87771,0.8474889513700002,0.9991032842938269,192.44504999965832,139.16023965533856,0.901047,3.48609,2.1774483969999996,1.0209021768786906,253.28281068957264,183.15304361531386,0.09672,2.55796,1.3232635132999984,1.0018899148483449,0.16930899999999854,3.619,1.382902548,9.744781,0,0,222441,CmdStanNUTS,2000,1000,0.8,10,1.0056387844740409,0.9998398380942441,1.0014558123055435,1.000372337850055,1.006570687352701,1.0046642137084318
423.82040836190066,88.84480278493199,0.38825985537556773,1.6057238847593196,0.9625445020158319,1.000071706339294,281.17698133531087,58.94268648117294,0.0002773140035904615,0.5287082089611527,0.22088266586158226,1.0005094713653708,316.60286736415986,66.36895901457815,0.2834965634906921,0.497615059704601,0.38698651996266326,1.0012290238802346,537.2267312509988,112.61799112805375,0.00039329463872911374,1.9649202342750034,0.890080640965051,1.0002959516159058,327.0086807597364,68.5503132408177,0.8946254046145313,3.560977747980497,2.199787031229365,0.9991768937694829,467.49712022377037,98.00068290561885,0.12446164487458988,2.670329106872078,1.4230968001270328,1.0026809037708286,0.13507771577554833,4.011,4.770345536,1505.268896,0.349557767,0.07327724257331451,26101566,AHMCNUTS,2000,1000,0.8,10,1.0056387844740409,0.9998398380942441,1.0014558123055435,1.000372337850055,1.006570687352701,1.0046642137084318
230.37616916060975,178.44694324060683,0.286367,1.70003,0.9520346666000001,1.0072552622746822,306.0392171799451,237.05473971761427,0.0215305,0.699859,0.3416468738999999,1.000457479443813,321.83040022039796,249.28642302925573,0.237995,0.454598,0.3469682899999998,0.9995060432552935,458.0022097066758,354.76366595288414,0.00221718,1.75241,0.7060297226999999,1.000357125929261,342.24771588551715,265.10145972725303,0.47082,2.97047,1.7262857219999996,1.0059766228188054,346.83384004410357,268.6538229790749,0.409935,2.98142,1.696934008000004,1.0030762131085347,0.2261520000000053,3.608,1.291006531,9.743231,0.007237179,0.005605842283690197,222441,CmdStanNUTS,2000,1000,0.8,10,1.0029303961504097,1.0028995120531934,1.0011013584963393,1.0023410784649955,1.00239847103485,1.000868842309396
384.1283326763604,106.16907288446795,0.3328427567953304,1.6250875699715892,0.9748765388691005,1.0000728068101568,336.40166750007955,92.97791940112846,0.005437528861897526,0.6706679274439853,0.3203252246615453,1.0027569528156948,491.4777772360182,135.83934199519229,0.24168774380936772,0.45581899782144136,0.35180729053456505,1.0012575347747228,332.47596453877173,91.89289596399237,0.005123809845855942,1.5709755689503435,0.6532555379754283,1.0024181977864566,446.1242399068306,123.304096347671,0.5493603755020656,2.8949218573534186,1.7137185713038434,1.0019096747701683,438.8351315003326,121.28946265408118,0.37661666063160254,2.9289128458827522,1.6738882292553319,0.99983687375502,0.23453948459003846,3.517,3.618081257,1163.574256,0.275898329,0.07625542639934137,20238252,AHMCNUTS,2000,1000,0.8,10,1.0029303961504097,1.0028995120531934,1.0011013584963393,1.0023410784649955,1.00239847103485,1.000868842309396
352.9093357692181,261.59077429519704,0.0982134,1.47906,0.7900238145000009,0.9990101701422406,221.13266755516273,163.91254031756606,0.0216267,0.615541,0.29718408116999995,0.9990076097167991,203.54648454343072,150.87694515285102,0.274159,0.497701,0.3894373029999998,0.9995716810412791,606.1051963397271,449.26985926644625,610028e-10,1.64863,0.7184620716594007,0.9995448906894112,370.6956449380139,274.77471111902105,0.417462,2.78701,1.506588607999999,0.9990278107858541,456.7567331375898,338.56669511327937,0.675434,3.13328,1.8113629899999997,0.9990201859487456,0.18644000000000263,3.725,1.349089381,9.744431,0,0,222441,CmdStanNUTS,2000,1000,0.8,10,1.0016976032554021,1.0047826492482708,1.0034919810361462,0.9991978575852364,1.0011314303357879,1.0013689924152211
493.42536168709785,123.30945326609194,0.14780858498034258,1.538076946285242,0.8172834174013155,1.0043161045452276,323.1468116046792,80.7559962613404,0.001983855303689435,0.5736553635865586,0.26592122431507165,0.9991314385816636,408.1267246569611,101.99289940966698,0.2910377116466447,0.5066660626128608,0.3991970099927637,0.9990337627363346,670.523370503994,167.5671269435413,0.005880984801110663,1.711447513636485,0.7146577106917128,0.9990349382060217,489.40007101451477,122.30351309638482,0.20901139623104742,2.6749185713941466,1.4628261250729415,1.0029634361543935,569.1573051236194,142.23524278774605,0.6563024904975379,2.9569671956202552,1.7776252353755415,1.0047962178696077,0.1976655304910365,3.68,4.001520959,1231.363264,0.312169864,0.07801280243150666,21400777,AHMCNUTS,2000,1000,0.8,10,1.0016976032554021,1.0047826492482708,1.0034919810361462,0.9991978575852364,1.0011314303357879,1.0013689924152211
337.9467011137151,227.43778851931248,0.145752,1.54589,0.8639170921499991,1.0008426482404318,276.5855598631921,186.14180243319845,0.0093887,0.56232,0.27280326920000014,0.9995604068638426,318.11824452247487,214.09325726038657,0.294462,0.478509,0.3978039000000003,0.9993799467534994,307.27913768073097,206.7985493035207,0.283102,3.19616,1.9056630430000006,1.0017830065552726,298.8745161687831,201.14224751474822,0.0732733,2.63688,1.3628896064,1.0010228899973526,271.04898642852334,182.41569410367188,0.491635,3.45038,2.1215100699999994,0.9990806003456951,0.18547100000000438,3.797,1.485886331,9.74406,0.00923894,0.0062177972885598875,222441,CmdStanNUTS,2000,1000,0.8,10,1.0023218492465806,1.0010257464769743,1.0003769098219515,1.0017302541332607,1.0010812144193875,0.999832734499904
254.7675769650614,64.41408657360336,0.17774634402731643,1.550142086861924,0.9092015901001254,0.9990624583078785,221.40445888579856,55.97873227175784,0.0004919083005540974,0.562186425465798,0.2608380085448532,1.0016365233789675,306.95261291944115,77.60827503296531,0.3090920981013972,0.49357529543721024,0.40089516489608795,1.0007412216819236,473.7000187620221,119.76780712028732,0.6229920967632372,3.559918357770692,1.9833281306084303,0.9993810664189219,411.27669120006874,103.9850231660344,0.05803487779821361,2.7025785699886113,1.4229992640368496,0.9997260251742633,282.600671172077,71.45125889050233,0.6070837479858858,3.657213097446323,2.151686708582737,1.0006019270549924,0.20386900765481825,3.439,3.955153143,1213.94824,0.3206513,0.0810717786155771,21102295,AHMCNUTS,2000,1000,0.8,10,1.0023218492465806,1.0010257464769743,1.0003769098219515,1.0017302541332607,1.0010812144193875,0.999832734499904
262.76876719413036,151.42218646794333,0.226059,1.35455,0.8053885674999991,1.0094727627302547,121.529418055486,70.03210616938765,0.0111464,0.670155,0.3154814436899999,0.999647779771407,122.33315835947224,70.49526667161008,0.427856,0.602354,0.5177001200000001,0.9996214035091822,244.13605696764435,140.68496776251897,0.05451,3.51768,1.8074523695000002,0.9998115929092944,267.61953740556754,154.21747389617386,1.02841,5.10413,3.270382405000001,1.005548019040917,324.70834142045425,187.115263154315,1.59991,5.73715,3.5051103109999993,1.0001221218338292,0.11185799999999878,4.178,1.735338614,9.744525,0,0,222441,CmdStanNUTS,2000,1000,0.8,10,1.003212279596151,0.9999515163057661,1.0020571516806949,1.000817910453227,1.0037936701842083,1.0009718978828288
405.18534402960097,67.06379966753613,0.19233045194478934,1.377753705238964,0.7848840834972765,0.9990325928538942,298.3355929079189,49.37868245059384,7586800190002055e-20,0.663462204781577,0.32715266443883606,0.9994322053793031,413.68952463184826,68.4713596216395,0.42082862693324546,0.5966744821239911,0.51162515225574,0.9998337697823797,322.0109896826332,53.29728930482615,0.10108717324604165,3.541905572394216,1.7157105994686297,0.9990934457753539,318.20500425037056,52.66734587689166,1.1911314845395042,5.316416939550073,3.1367970505226093,0.9992953590363562,320.4247488584175,53.03474442647069,1.2679670821889324,5.7539414231896355,3.4027972428187523,0.9997002675384037,0.11702405216078957,4.255,6.041789252,1821.995536,0.494940818,0.08191957669429811,31537359,AHMCNUTS,2000,1000,0.8,10,1.003212279596151,0.9999515163057661,1.0020571516806949,1.000817910453227,1.0037936701842083,1.0009718978828288
245.1789747572703,187.31924497394195,0.316677,1.68451,0.9966806909999996,1.000341411053547,142.47509012127497,108.85242641842873,0.0109366,0.53835,0.22286890852000013,0.9997948185829705,106.2322758281328,81.16254552287748,0.300598,0.470533,0.39173011200000013,0.9993149499189746,239.65478714211406,183.0987091217551,0.565358,4.18862,2.361572621199999,1.0005587772088111,254.99950567062132,194.82223105891666,0.0271345,3.30285,1.727054037099998,0.999642865484105,267.6422044726211,204.48138228249982,0.762649,4.80757,2.504159116000004,1.0001430536844926,0.12911099999999795,3.971,1.308882997,9.743804,0.006623037,0.005060068023788378,222441,CmdStanNUTS,2000,1000,0.8,10,1.0019835599922347,1.0075143996373743,1.002547997283745,1.0008994211196585,1.001631101239804,1.0020839148555223
257.8050164127981,50.96096929168371,0.31339334879026265,1.68288513014287,0.9578749950094042,1.0003335375895845,253.36423299005355,50.08314840679006,0.003710981692226112,0.5526875087638271,0.24300288923956007,1.0156770059236515,315.3274027080867,62.33156479974322,0.2872100061002035,0.47105204110705234,0.38608668793131423,1.002821693990204,330.80053460122093,65.39017789511291,0.5995627060487998,4.045072180364932,2.2790738718303385,0.9990082528756692,292.84603007565795,57.88761504152111,0.00806466184764215,3.2579064613809927,1.673586904640761,1.0045548822773394,317.3430155663188,62.72999608863566,0.8501033346616085,4.239650595464364,2.4329154217797626,1.00487764279767,0.18026086223144705,3.773,5.058871917,1522.799328,0.402050863,0.07947441042121169,26402525,AHMCNUTS,2000,1000,0.8,10,1.0019835599922347,1.0075143996373743,1.002547997283745,1.0008994211196585,1.001631101239804,1.0020839148555223
282.2038627673661,32.83234068068876,0.285586,1.25233,0.7253519674999993,1.0027651096617245,184.8965690681195,21.511353837630736,0.0516495,0.570674,0.26912639249999976,1.018990708750876,212.9937128463635,24.780249548821114,0.33499,0.469669,0.40471005800000037,1.0157358842632278,189.87043492160927,22.09002649150734,0.205713,1.93306,1.1437123008999992,1.0306332015521014,118.14608480355496,13.745426686655644,0.584438,2.42857,1.4546812469999988,1.0319338998521785,273.87619424780746,31.8634777911847,1.60924,3.70367,2.6380397569999943,1.0097256358548263,0.09335029999999847,4.476,8.595301368,9.754462,0.009225736,0.0010733464255653776,222565,CmdStanNUTS,2000,1000,0.8,50,1.0004167658934413,1.0119842236760315,1.0108103236671513,1.0150222980189507,1.0140716910180616,1.0033691073290134
339.7818213904366,15.528825054483391,0.29645694819057417,1.2370869385098369,0.7298378934493385,0.9991398802664305,247.67867678740367,11.31949562757209,0.018769354418982063,0.5392453863661755,0.2609117984482508,1.0160878233535604,232.72679600316187,10.636159656318984,0.33715515855401273,0.4760383234177293,0.40660840729384434,1.0163655761480381,246.9658141569625,11.286916135736123,0.31353225752943326,2.0434622519439887,1.1391531627808629,1.014966080485627,283.468322552962,12.955166263455407,0.5516013517857286,2.267198161757107,1.4535997758674426,1.0101066047242706,320.00201774757807,14.62484170091535,1.7194029025275803,3.712013627355462,2.6258515011508985,1.0005994525392892,0.1042299679896815,4.269,21.88071668,5307.139536,1.110799546,0.05076614090137746,85646282,AHMCNUTS,2000,1000,0.8,50,1.0004167658934413,1.0119842236760315,1.0108103236671513,1.0150222980189507,1.0140716910180616,1.0033691073290134
133.22854246251885,14.710544912057884,0.387451,1.6223,0.9939018091999997,0.9993456710697006,20.116755088798918,2.22120893728083,0.0014809,0.297221,0.0765757108499999,1.0296888535332787,20.281580258535495,2.239408251160809,0.372391,0.482613,0.4478873520000001,1.0369224853429682,116.8166244540038,12.898408769945595,0.298614,2.44591,1.3996068050000041,0.9994609790149456,110.20071194349312,12.16790705971715,0.45348,2.58715,1.4963050740000008,1.0014925296806028,128.53169413552865,14.191938335852555,1.13048,3.67792,2.4148631460000005,0.9990507513353051,0.06601859999999983,4.222,9.056669434,9.759726,0.005868101,0.000647931454577588,222565,CmdStanNUTS,2000,1000,0.8,50,1.003465660049936,1.0125777733951253,1.0143663329211778,1.0002921960655888,1.002468598410722,1.0056620400394554
140.41523948272675,5.541201490286286,0.47661024806871544,1.6188907606770724,1.030844861550033,1.0050020467185037,134.41636605742158,5.304468166419193,5845979439153168e-20,0.3077129367406163,0.07795905884810908,1.0097136667225943,124.7215297998096,4.921881195683944,0.3640036103022345,0.48284849068030933,0.4478689239974246,1.008149071250336,172.1310881985282,6.792802874987216,0.4338290856545873,2.4955916171156947,1.4375213237333933,1.000087415349553,137.50333525861126,5.426289119765246,0.5337077785771859,2.6097634303962134,1.5596117749470815,1.0004397201831152,173.65103466891446,6.852784467283655,1.3900511696593478,3.7100942812766724,2.524030416386285,1.0040812556743253,0.08349505990952884,4.739,25.340215426,6222.292848,1.012687611,0.03996365437213075,100361062,AHMCNUTS,2000,1000,0.8,50,1.003465660049936,1.0125777733951253,1.0143663329211778,1.0002921960655888,1.002468598410722,1.0056620400394554
324.0190488035926,47.52726578663458,0.0118272,1.11715,0.5237885696699998,1.0020771118286396,324.9268442129381,47.66042164231392,0.119271,0.603616,0.32890744150000006,0.9993021321528913,362.80288952274145,53.216097702201424,0.315201,0.437505,0.3781423010000002,0.9990664649416163,228.38021300404625,33.49891657274434,0.286408,2.05764,1.097890309900001,1.0004367020463458,217.55881520496396,31.91162887691618,0.598585,2.5105,1.4765849599999996,1.0051331081858401,219.31586451576962,32.169353692488684,1.09127,3.01988,1.921380180000003,1.0063933949811161,0.11415800000000233,4.296,6.817540278,9.751131,0,0,222565,CmdStanNUTS,2000,1000,0.8,50,1.0056226681092524,1.0008849696250555,1.0004705103347444,1.006139928828107,1.006240667141865,1.0085755469845445
296.925146535945,15.75689244567515,0.014834157450934728,1.18111865722528,0.5761847143790891,1.0020333004872317,241.79221740636757,12.83115966539473,0.09910985816869697,0.6428542722264935,0.32783530052628995,1.0041154068500042,265.9744070197614,14.114433127694905,0.30071769178968494,0.4361553464199245,0.3787472697118239,1.003125666996059,337.841713801755,17.92820719343281,0.3122338677829663,2.0557723808754633,1.1725672963828584,1.0059738611011475,279.81378242887524,14.848845663584083,0.6277865048871518,2.5067865466652597,1.537999869390541,1.0065530061298336,237.79209677584203,12.618885726052623,1.0900436431948066,3.026789872235024,2.002369517436758,1.007736801317431,0.12765752334273306,4.141,18.844143765,4732.17848,0.814781438,0.0432379124337465,76401288,AHMCNUTS,2000,1000,0.8,50,1.0056226681092524,1.0008849696250555,1.0004705103347444,1.006139928828107,1.006240667141865,1.0085755469845445
