mu_ess,mu_ess_ps,mu_hdp_lb,mu_hdp_ub,mu_mean,mu_r_hat,sigma_ess,sigma_ess_ps,sigma_hdp_lb,sigma_hdp_ub,sigma_mean,sigma_r_hat,epsilon,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd,mu_sampler_rhat,sigma_sampler_rhat
522.4616842148763,1446.3786219308927,-0.2567899813792689,0.85579147168724,0.3214458936523822,1.0001433021880715,642.6370678298852,1779.0711637855125,0.6092705764390889,1.5914656741542448,1.0631940363000973,1.0005173995639625,0.519700042265913,0.361220552,214.882256,0.073771826,0.20422931527993457,2349808,AHMCNUTS,2000,1000,0.8,10,1.000276498429581,1.0032358480334023
543.1058303624964,6157.332688467983,-0.3604274970446991,0.9838134957377564,0.30167579267659506,0.9999015791305975,364.1782436460376,4128.78389196068,0.610547838735761,1.700976733454986,1.1075480686906094,1.00143431322108,0.5255884314294551,0.088204724,55.102096,0.013488722,0.15292516532334482,1611771,DHMCNUTS,2000,1000,0.8,10,1.000276498429581,1.0032358480334023
507.7765278180989,1012.6334046753692,-0.194136,1.1587,0.41224222611999956,0.9993857493654913,488.7433572036767,974.6765017758441,0.61629,1.68147,1.11639286,0.9994204148924709,0.746881000000001,0.501441613,7.251648,0.00622045,0.012405133197431702,165976,CmdStanNUTS,2000,1000,0.8,10,1.0003917766596149,1.0002332664023807
474.2928074497769,799.2749669855958,-0.25976087246599255,1.0444743744137683,0.3782641663010517,0.9990670196953598,566.4221806941315,954.5307511797987,0.651839971873759,1.8642074068337477,1.1401362936666868,0.9994414492362143,0.8027680222932082,0.593403806,205.857408,0.261012661,0.43985673560037797,2145902,AHMCNUTS,2000,1000,0.8,10,1.0003917766596149,1.0002332664023807
598.9815613755054,7309.065813153483,-0.24527947047701115,1.0644908228260808,0.41037450184739765,0.999110755271405,476.4513495323098,5813.892271575783,0.6524985569552628,1.7072177270482654,1.118841050085055,1.000814191040815,0.5812613242751465,0.081950495,54.161008,0.011676311,0.14248005457441104,1580262,DHMCNUTS,2000,1000,0.8,10,1.0003917766596149,1.0002332664023807
684.2620986456533,1597.6285467389794,-0.769663,0.516493,-0.13355391250999993,0.999000323573327,354.82927779881476,828.4623458645266,0.596119,1.63051,1.0212931739999989,1.0017468981422597,0.7434719999999972,0.428298618,7.256128,0,0,165976,CmdStanNUTS,2000,1000,0.8,10,1.00093566204156,1.0003760458168138
411.17963332539756,1327.6927919481698,-0.785838668407248,0.44245368551031816,-0.12827593111293442,1.0045462538549919,631.1237949416111,2037.889149796064,0.5259048326539664,1.5743033697357474,1.0087439077127847,0.9990703737604878,0.6413926323170215,0.30969486,211.149744,0.052646172,0.16999368991787592,2265537,AHMCNUTS,2000,1000,0.8,10,1.00093566204156,1.0003760458168138
421.9371574248265,3804.9528857721853,-0.7284967190033909,0.4772024324845858,-0.13128831320137888,1.0031667245464186,352.52753724832854,3179.029498975017,0.5303494436563667,1.4750615536660616,0.9968703980463627,0.9996834672779592,0.6443237625416397,0.110891559,54.973344,0.019479218,0.17566006083474758,1602303,DHMCNUTS,2000,1000,0.8,10,1.00093566204156,1.0003760458168138
568.3605275452561,1225.4621464422976,-0.94308,0.508683,-0.28470134188700036,1.0033451756351555,489.50477760195605,1055.4384873359938,0.607483,1.8289,1.1469576090000002,0.9991715161994771,0.564381000000013,0.463792806,7.254944,0,0,165977,CmdStanNUTS,2000,1000,0.8,10,1.000358997678071,1.0013649310611992
512.5212872166782,1539.7340891334545,-1.046397565589673,0.4015901619002074,-0.2764035514634605,0.999193520119349,425.7048832376541,1278.9172605712267,0.631066850168402,1.7148417999505827,1.1154230512816212,0.9991317303078188,0.6748463333505021,0.332863506,206.950304,0.059517283,0.17880386983606428,2170579,AHMCNUTS,2000,1000,0.8,10,1.000358997678071,1.0013649310611992
631.2682442562642,7104.766980859148,-0.960767947979016,0.4184734214592034,-0.2765175218190231,1.0009193317046463,384.8420308771056,4331.301279131791,0.6019594647020026,1.821674158593349,1.1400236823924248,1.005545810879594,0.6336770569966657,0.088851365,54.381456,0.019139615,0.21541160341205787,1583035,DHMCNUTS,2000,1000,0.8,10,1.000358997678071,1.0013649310611992
539.22458991568,1188.5245157239804,-0.465712,1.19745,0.3879939988399994,0.9990713961917568,445.33643750009503,981.582226798689,0.900071,2.50858,1.5827375560000025,1.0001853466500414,0.6944610000000069,0.453692442,7.24824,0,0,165976,CmdStanNUTS,2000,1000,0.8,10,1.0001300290916117,1.0003446799959914
413.62173147680636,1187.1983648522234,-0.5021032801453508,1.2985000330182184,0.39300849590130565,1.0003192796729092,550.4920590399703,1580.0506178023036,0.8783275629742592,2.4273807732458654,1.6098747214054645,1.0000450899774538,0.6389764219924701,0.348401534,211.246384,0.067684419,0.1942713001946771,2267677,AHMCNUTS,2000,1000,0.8,10,1.0001300290916117,1.0003446799959914
655.6381933499396,6016.356317325878,-0.557979812872636,1.2021285695480832,0.3563296316624677,0.999401921156429,511.7614129188765,4696.094646113379,0.8715919383247416,2.428344051816763,1.572948812385075,0.9996464700798544,0.544774344229725,0.108975958,54.6612,0.021903168,0.2009908277200004,1596039,DHMCNUTS,2000,1000,0.8,10,1.0001300290916117,1.0003446799959914
470.19583382920223,1153.969008813226,-0.855572,1.12528,0.00985122285800004,1.0017174611695494,660.125177850416,1620.099418944253,0.952858,2.54273,1.6442729129999993,1.004052497865554,0.7569130000000158,0.407459672,7.251584,0.00411468,0.010098373612787868,165976,CmdStanNUTS,2000,1000,0.8,10,1.0040243349823719,1.0033465695080446
266.8499099890232,705.2395337278198,-0.8910454695049501,0.9501674734845038,0.01772940003097249,1.0086463790446245,546.9919365203568,1445.6079010120773,0.9965469884377139,2.7351189585027265,1.7231333176128119,0.9991855512881472,0.6504364263323735,0.37838195,209.929008,0.077050666,0.2036319808595521,2237903,AHMCNUTS,2000,1000,0.8,10,1.0040243349823719,1.0033465695080446
670.7732365080466,6611.520265981059,-0.8628300165015451,0.9676617986973113,-0.0038447364744771057,1.01045879606898,661.1516003221618,6516.683979777934,0.9807725816788031,2.521370440939997,1.6763895475048554,1.0001005681925526,0.7717536470698573,0.101455219,47.0744,0.015288921,0.1506962495443433,1373118,DHMCNUTS,2000,1000,0.8,10,1.0040243349823719,1.0033465695080446
524.7603310081988,1382.6264350772506,-0.728802,0.672926,-0.027886540179000014,1.0000030153998796,499.56483929501053,1316.241933755485,0.639309,1.84604,1.145713415000001,0.9990573681016879,0.7262279999999938,0.379538766,7.25304,0,0,165976,CmdStanNUTS,2000,1000,0.8,10,1.000346315930396,0.9991280504450256
377.1293222269177,516.953895881479,-0.7474675586876011,0.6516677500766802,-0.009101149581442375,1.0011931378125023,468.24082618293994,641.8459266882118,0.6479311310864857,1.817658234194475,1.1535366884325504,0.9990047771843154,0.6797576253556712,0.729522159,235.902152,0.295127695,0.40454932226397256,2741395,AHMCNUTS,2000,1000,0.8,10,1.000346315930396,0.9991280504450256
742.5600121961587,8269.134075551936,-0.6183841241586718,0.719445099264715,-0.03014737523068246,1.000312891708022,490.5003615975696,5462.202633509911,0.6444657491495998,1.7622202216391587,1.1455666083964005,0.9991753933634727,0.6833258788872577,0.089799005,53.882208,0.012852405,0.1431241359522859,1571813,DHMCNUTS,2000,1000,0.8,10,1.000346315930396,0.9991280504450256
484.30518638637784,1101.730235922227,-0.502892,0.628129,0.14932017832999994,0.9990094879555015,538.9125612216869,1225.954790297329,0.457067,1.33549,0.8552820220000011,1.0010606717645987,0.6969680000000013,0.439585999,7.254992,0,0,165976,CmdStanNUTS,2000,1000,0.8,10,1.0006556261024673,1.0001271475153224
429.9176184013714,1360.6120547514925,-0.38313410529869485,0.7219101382845386,0.14990995197826223,1.005887491464534,519.4827038630896,1644.069465539179,0.4450577630279574,1.345712246079314,0.8506629606026198,1.0010464795289595,0.6605592263041797,0.315973695,213.36128,0.05766611,0.18250288208326962,2315456,AHMCNUTS,2000,1000,0.8,10,1.0006556261024673,1.0001271475153224
520.7850102637848,4063.091724375086,-0.3811496981552337,0.6507589491479671,0.15235388631671704,1.0003397590897138,381.691825260125,2977.9061722427628,0.473345212661618,1.3336257810014542,0.8504318440280664,1.0002494170299503,0.4398577035594257,0.128174564,59.973744,0.014400952,0.11235421093376999,1748863,DHMCNUTS,2000,1000,0.8,10,1.0006556261024673,1.0001271475153224
401.9014644632822,1001.4929054149295,-1.1075,0.352095,-0.4252662680348999,1.009254014702616,295.615457402925,736.6402202972478,0.745299,2.06578,1.295307749999998,1.0111268424510065,0.7769939999999824,0.401302358,7.253888,0.00753236,0.018769787542589022,165976,CmdStanNUTS,2000,1000,0.8,10,1.0026106047662633,1.0026288756666186
355.9230176193352,981.7741583833214,-1.2612774026949234,0.4136159741743236,-0.43140480818998067,0.9994623226939993,480.8495373870677,1326.3701039478717,0.7603948662322972,2.0305311889189652,1.3181663176205933,1.0021397424235745,0.6755929706965056,0.36253044,211.51176,0.075967911,0.20954905469455198,2273659,AHMCNUTS,2000,1000,0.8,10,1.0026106047662633,1.0026288756666186
678.2537537352125,8695.996748544905,-1.1793868193606865,0.28769013015101375,-0.47014375990550744,0.9992459095551766,318.9497145679607,4089.3038417522835,0.73675365990578,1.97282688348895,1.3040648239949546,0.9993851504831522,0.7052084467570595,0.077996091,54.991648,0.012205367,0.15648690650407082,1604072,DHMCNUTS,2000,1000,0.8,10,1.0026106047662633,1.0026288756666186
500.1709927005975,1151.8392004362004,-0.715648,0.523967,-0.1147651737010003,1.005620595661641,576.3409025019103,1327.2501884447756,0.587669,1.57811,1.0480241189999993,1.0006084261298203,0.716301000000006,0.434236821,7.256224,0.008808535,0.020285094616607834,165976,CmdStanNUTS,2000,1000,0.8,10,1.0007323408866562,1.0022438901949648
423.8700123651165,1305.5684656140545,-0.7885472940711646,0.5588455214695326,-0.10924519081300829,1.00040137643139,387.2434305116906,1192.7543743216643,0.6200481503507049,1.6557098669353663,1.0754048911514065,1.004674126271611,0.7142574829528412,0.324663182,209.773728,0.067339254,0.20741265943731188,2234426,AHMCNUTS,2000,1000,0.8,10,1.0007323408866562,1.0022438901949648
596.3575733878951,4674.757337144784,-0.6617001396954841,0.4407418062136792,-0.11779299250003672,0.9992360465034283,442.70089641610514,3470.2657533547604,0.6114393628260262,1.5282446543510917,1.0453699883543979,0.9996518137316113,0.5800803046953812,0.127569739,54.632224,0.016737474,0.1312025416936849,1592032,DHMCNUTS,2000,1000,0.8,10,1.0007323408866562,1.0022438901949648
906.2076070860326,2149.418877122627,-0.294203,0.0985178,-0.09506779026699992,0.9993245124320387,944.2170467396736,2239.57284014562,0.861126,1.15192,1.0140965900000003,0.9989997454435466,0.8804609999999933,0.421605866,7.263872,0,0,166068,CmdStanNUTS,2000,1000,0.8,100,0.9992207001874114,0.9999068206342728
1e3,2229.712346259522,-0.31219218107158064,0.08902355987804987,-0.09429312652877356,0.9990138848004473,817.671633640501,1823.172536714418,0.8768411664537539,1.1627410060895247,1.012982548174307,0.9996147530476737,0.9212699521369735,0.448488345,201.132832,0.093352739,0.2081497547054428,2039513,AHMCNUTS,2000,1000,0.8,100,0.9992207001874114,0.9999068206342728
1e3,4226.314206318627,-0.2857518206700216,0.08072866165799164,-0.09185769202572648,0.9991790069478024,523.2918366068178,2211.5957231019597,0.8907232740597893,1.183443572067652,1.0185522054529812,0.9998391252333203,0.7504851459184466,0.236612791,53.61128,0.020898645,0.08832424025630974,1565694,DHMCNUTS,2000,1000,0.8,100,0.9992207001874114,0.9999068206342728
930.454284917009,2046.8834282960315,-0.0570385,0.349837,0.13008147022399996,1.0006378619466474,905.7094641312954,1992.447907471975,0.854169,1.1147,0.9727990290000007,0.9990046649796867,0.9451890000000198,0.454571214,7.259584,0,0,166068,CmdStanNUTS,2000,1000,0.8,100,0.9998160825959129,0.9999719175192103
691.4383587133776,1169.339538609015,-0.06716082583206659,0.315290741958541,0.12357412012289432,0.9990903581737703,767.8104197882624,1298.497647259659,0.8329981842838898,1.1101846446511638,0.9773981143413264,0.9998668521761596,0.8655056135866381,0.591306747,198.837952,0.248085891,0.41955531922925954,1987707,AHMCNUTS,2000,1000,0.8,100,0.9998160825959129,0.9999719175192103
1e3,5052.486875723248,-0.06793848866553931,0.3205392045871114,0.12825883785945244,0.9990599648143553,563.1694892190062,2845.406453086794,0.8496948134301402,1.1168805307977951,0.9742264454729138,1.0008333516390322,0.7672218302220397,0.197922335,50.21464,0.012414974,0.06272649319744535,1465991,DHMCNUTS,2000,1000,0.8,100,0.9998160825959129,0.9999719175192103
766.8922838238905,1845.306711177314,-0.189258,0.19067,0.006703494470000003,1.0019810684659556,1e3,2406.2136888067466,0.826751,1.09402,0.9547451849999994,0.9993458167303669,0.8539479999999797,0.415590687,7.26608,0,0,166068,CmdStanNUTS,2000,1000,0.8,100,1.0003320538530125,0.9997402925608045
731.4673645046821,1629.9268103574918,-0.17996495829087844,0.1852955703671486,-0.0003017654956867431,0.9993585584389838,728.55052827794,1623.4272318416297,0.8304623282958289,1.0937079966186063,0.9564818671950148,0.9992071379040198,0.8201326281423112,0.448773135,200.941504,0.058882539,0.13120780725878345,2035250,AHMCNUTS,2000,1000,0.8,100,1.0003320538530125,0.9997402925608045
1e3,5840.8260423275315,-0.17586398994721975,0.18183918409604427,0.0055395177711226005,0.9990428504675568,591.1857227750929,3453.012965436987,0.8198666275703221,1.0936280839634696,0.9535574674212536,1.00121528774306,0.8472512839403815,0.17120866,48.050352,0.012825975,0.07491428879824186,1397286,DHMCNUTS,2000,1000,0.8,100,1.0003320538530125,0.9997402925608045
732.1596779835905,1653.011874784554,-0.199039,0.18456,0.005740556154,0.9991022752465472,759.9755572646001,1715.812354163197,0.886968,1.16379,1.0261914980000002,1.0001329627454005,0.784845000000011,0.442924633,7.266128,0,0,166068,CmdStanNUTS,2000,1000,0.8,100,1.0006094307396924,1.0004700795582282
698.4640706727621,1748.483036395757,-0.20340958231910908,0.19961847895657475,-0.0064534595729601055,0.9995201469778028,870.4418493138785,2178.999424019506,0.8936452818415009,1.1775978955963582,1.032331793366063,0.9990434782072881,0.9212416250080666,0.3994686,200.321376,0.058998088,0.1476914280621806,2021187,AHMCNUTS,2000,1000,0.8,100,1.0006094307396924,1.0004700795582282
984.4866619067225,5786.971049832329,-0.18205319242011186,0.23614762480429485,0.002096625477071342,0.999035656680038,559.3056545249104,3287.6886564155875,0.8743874496144939,1.1728297481592,1.0326095604014045,1.0007153221475,0.779410143698934,0.170121235,49.435584,0.01098469,0.06456977578372271,1444479,DHMCNUTS,2000,1000,0.8,100,1.0006094307396924,1.0004700795582282
1e3,2106.419941642731,-0.0395231,0.378725,0.1742002181960001,0.9997688218464454,810.9437842567318,1708.1881587096002,0.886007,1.16111,1.0125364010000002,1.000237430055743,0.9312939999999862,0.474739144,7.2568,0,0,166068,CmdStanNUTS,2000,1000,0.8,100,1.0001735925222488,0.9996021436683996
878.4911633986442,2327.2827815883174,-0.0263400943803482,0.3618904659844896,0.17158068892961428,1.0004661503001193,1e3,2649.1817772926606,0.8801722489462784,1.1695079438187739,1.0139200232186787,1.0000103676253105,0.9194685741986197,0.377475041,196.176848,0.064133231,0.16990058688410076,1927610,AHMCNUTS,2000,1000,0.8,100,1.0001735925222488,0.9996021436683996
967.3528357613684,3613.625474798003,-0.038255748627427644,0.35793447352505114,0.1678742563909539,1.000706083516663,546.861936276545,2042.8473986649612,0.8726060797042295,1.1576586667325999,1.0133306341477226,0.9996091787177609,0.7376674055624328,0.267695931,56.754016,0.015090553,0.05637199244541375,1660119,DHMCNUTS,2000,1000,0.8,100,1.0001735925222488,0.9996021436683996
933.4723647311404,1991.2068873265816,-0.302869,0.0459267,-0.12050357901029969,0.9995189169332755,1e3,2133.11819670215,0.812367,1.07618,0.9477574600000003,0.9991520015968401,0.8860019999999885,0.468797276,7.266368,0.005425643,0.011573537812109642,166069,CmdStanNUTS,2000,1000,0.8,100,0.9998088926827217,1.0003043893380157
822.7790067166803,1789.6259248517385,-0.28657092192096034,0.061776679815716246,-0.1268269038641314,0.9995305884748932,745.8916537055381,1622.388308044934,0.8119200035411737,1.0759019414956235,0.9477300199921,1.00041245584641,0.9580264868014633,0.459749155,201.138576,0.072236891,0.1571224008013674,2039656,AHMCNUTS,2000,1000,0.8,100,0.9998088926827217,1.0003043893380157
1e3,4845.987068153981,-0.29548592339590507,0.04266047085128566,-0.12607846667847494,0.9990575989286877,584.9532819224926,2834.6760396706295,0.8132585995587823,1.0718490174622208,0.9419870280686012,0.9994044559173372,0.7564716639296123,0.206356308,53.66096,0.015882683,0.07696727642558909,1566184,DHMCNUTS,2000,1000,0.8,100,0.9998088926827217,1.0003043893380157
676.4112541698273,1630.8446355122096,-0.178729,0.234347,0.044015878133,0.9990285156615318,519.9820019191665,1253.689753334384,0.977129,1.26795,1.1099914280000003,0.9990443373645256,0.7097169999999936,0.414761308,7.259488,0,0,166068,CmdStanNUTS,2000,1000,0.8,100,1.0007091783128788,1.0007168035574654
526.0741743815557,870.6875040611071,-0.16302264351365464,0.23763267763801604,0.03711898246204579,1.0047849054842661,761.6462327975861,1260.5748194951225,0.9677781633890761,1.2694364291107332,1.1010408598255093,0.9999266081889348,0.7558268981586024,0.604205495,201.633216,0.277928343,0.45998976391302104,2050947,AHMCNUTS,2000,1000,0.8,100,1.0007091783128788,1.0007168035574654
884.7455460020633,4722.88544852351,-0.16330740920964537,0.24356182839191942,0.03833773620199258,0.9993087449600658,800.3754219322367,4272.5068814201295,0.9661093784470667,1.2611351552368713,1.106161515395973,0.9999641291697512,0.7895782617970251,0.18733157,49.316256,0.011695551,0.06243235456789264,1442059,DHMCNUTS,2000,1000,0.8,100,1.0007091783128788,1.0007168035574654
678.2390611356199,1477.4980296744855,-0.255324,0.0939246,-0.08433217983100007,1.0003226873156135,640.4903182958736,1395.2649405406507,0.813236,1.09629,0.953578729999998,1.0004802730880256,0.7215619999999886,0.459045662,7.267136,0.005236737,0.0114078781992716,166068,CmdStanNUTS,2000,1000,0.8,100,1.00067056574409,1.0005160626014649
397.2023352940723,1021.7747256089172,-0.2592938113051334,0.09541827474977702,-0.08212543292334619,1.0034444155993372,662.8316354938216,1705.0871868117051,0.8149017364133826,1.0843638780388227,0.9487789714078079,1.001700656199283,0.649249663324449,0.388737679,207.993408,0.056245928,0.14468864491008088,2194565,AHMCNUTS,2000,1000,0.8,100,1.00067056574409,1.0005160626014649
1e3,5385.577368873268,-0.2517752360289366,0.1055210570232834,-0.0778154044136864,0.9990861002746904,527.1382785573272,2838.943983265154,0.8311281895614923,1.085238740474532,0.952157150573522,0.9999255750976777,0.747443509545141,0.185681113,51.569456,0.011806742,0.06358612251532551,1507514,DHMCNUTS,2000,1000,0.8,100,1.00067056574409,1.0005160626014649
1e3,2405.02321614606,-0.139425,0.298349,0.0889929420660001,0.9995793383206668,838.383729297338,2016.3323329992115,0.91871,1.21158,1.0635755690000017,0.9999184386073684,0.9628559999999897,0.415796402,7.258112,0,0,166068,CmdStanNUTS,2000,1000,0.8,100,0.9993958983159112,1.0001032789894826
887.9253635030893,1987.8686643916135,-0.10036983164436926,0.3041733968757844,0.09174260343375647,0.9994063869066374,894.6957984795607,2003.0261720912813,0.92845150740142,1.2215237159148593,1.063700057645641,0.9992161524321196,0.8219076107491485,0.446672046,200.349824,0.076734241,0.17179100793784619,2021848,AHMCNUTS,2000,1000,0.8,100,0.9993958983159112,1.0001032789894826
985.0662204502095,4633.375617844783,-0.1488082643348959,0.2877734960966549,0.09024219457458915,0.9996584258328844,378.0998202086466,1778.437278323857,0.9218150803496256,1.219193223617091,1.0690716628926582,1.0000126868072516,0.7553561434863145,0.21260228,51.960832,0.011787628,0.05544450416994587,1517216,DHMCNUTS,2000,1000,0.8,100,0.9993958983159112,1.0001032789894826
649.6097879529709,1443.8673923556587,-0.0690426,0.278646,0.09628652240999999,1.0010542036294683,744.4306636957998,1654.6227921951543,0.80978,1.07012,0.9416397080000012,1.0064178034130762,0.8185529999999855,0.449909591,7.264432,0.005701281,0.012672059262679732,166068,CmdStanNUTS,2000,1000,0.8,100,1.0006749910462986,1.0034672741856445
634.9695927417337,1453.2473173760625,-0.07936652708309049,0.2728526840872633,0.09266061684516995,1.0019921606860438,726.772204269296,1663.354857100111,0.8191153949023251,1.0717523235434465,0.9393486444188068,1.006672928364804,0.7190124872469894,0.436931543,206.236288,0.067657347,0.15484656139829212,2154901,AHMCNUTS,2000,1000,0.8,100,1.0006749910462986,1.0034672741856445
788.82877145752,3656.2454931049147,-0.08175866029219714,0.26567794821129587,0.09406661434598912,1.0015764172042603,502.26605602678416,2328.0185385408504,0.7978522335739836,1.0634004743617038,0.9380549676422325,1.0047841838640907,0.7320763856231826,0.215748306,55.012128,0.016074135,0.07450410757802195,1609618,DHMCNUTS,2000,1000,0.8,100,1.0006749910462986,1.0034672741856445
795.4625377872134,1556.5416008361015,-0.158277,0.230727,0.03924635706799998,0.9990322996154446,851.271647380714,1665.7474988656356,0.895884,1.18706,1.0354854560000009,0.9991796925321964,0.8800519999999856,0.51104483,7.260256,0,0,166069,CmdStanNUTS,2000,1000,0.8,100,1.0007158389021937,1.0004432221463981
825.9498715327072,2071.827607974474,-0.1454937070058363,0.23153126319451,0.050859484992550684,1.0003873748136685,1e3,2508.4181006406643,0.8882235702409671,1.1674844483871767,1.037216976459806,1.0020291012250153,0.8964674918887569,0.398657624,197.449664,0.066636871,0.16715313338645696,1956325,AHMCNUTS,2000,1000,0.8,100,1.0007158389021937,1.0004432221463981
994.8923997181487,4878.362262280865,-0.17874003762893553,0.2420280820469245,0.04171800542447277,0.9994017334672236,348.30809635854575,1707.8963246716828,0.8925127760997444,1.1842818516282327,1.0352074130978635,1.0025650195903573,0.7192275824074842,0.203939836,50.4344,0.014946277,0.07328767784240053,1471999,DHMCNUTS,2000,1000,0.8,100,1.0007158389021937,1.0004432221463981
624.8309377094606,1190.575771490076,-0.263042,0.127457,-0.05645754162699999,0.9994670458641566,657.5465054130699,1252.9132133607472,0.898379,1.1943,1.0386079989999992,1.000129532244499,0.8445470000000077,0.524814088,7.265504,0,0,166068,CmdStanNUTS,2000,1000,0.8,100,1.0009797722016363,1.0006468268278648
782.9906913968067,1125.7942503080417,-0.24003197234046234,0.16020225120686502,-0.04294012222040544,0.999016371131984,799.4785597965025,1149.5007230007116,0.8830092319532942,1.1622675136908507,1.032986829499141,0.9991008052194956,0.8092527768575696,0.695500702,201.859616,0.264166129,0.37982151310610757,2055955,AHMCNUTS,2000,1000,0.8,100,1.0009797722016363,1.0006468268278648
1e3,4487.276777668238,-0.24089164726938672,0.16505349142136305,-0.05316507353262308,0.9990643256095271,696.488724557521,3125.3376796147336,0.8838467878186554,1.1762492386116172,1.0357112377751374,1.0030454073428534,0.8394668600593259,0.222852311,45.942256,0.01182209,0.0530489899205039,1341580,DHMCNUTS,2000,1000,0.8,100,1.0009797722016363,1.0006468268278648
839.2729024572842,1732.1711885474483,-0.174272,0.277909,0.044255351850000055,0.9996569576232756,1e3,2063.8950494837513,1.01795,1.32283,1.1638272880000005,0.9991694710035685,1.0184100000000116,0.484520761,7.255744,0.004935222,0.0101857802539033,166068,CmdStanNUTS,2000,1000,0.8,100,0.9997112644225815,1.000288619844334
648.7301614964388,1533.9904526632454,-0.17055627798558182,0.25631857780621425,0.04404105178907227,0.999025017032139,782.0293538632519,1849.190362540621,1.0043520497536162,1.3150795793193892,1.1593655399049527,1.0006938700645984,0.803881331403238,0.42290365,201.613072,0.051271473,0.12123677107066821,2050431,AHMCNUTS,2000,1000,0.8,100,0.9997112644225815,1.000288619844334
917.0192422296227,3964.988400683335,-0.17421466046777523,0.26695193885428736,0.041516234345213794,1.0014266538507615,597.2782546284647,2582.499082379396,1.0128247974649012,1.3153154333315205,1.1628140072742073,1.001885640744481,0.800771218232514,0.231279174,51.517568,0.017702125,0.07654007359953646,1503029,DHMCNUTS,2000,1000,0.8,100,0.9997112644225815,1.000288619844334
