B0_ess,B0_ess_ps,B0_hdp_lb,B0_hdp_ub,B0_mean,B0_r_hat,B[1]_ess,B[1]_ess_ps,B[1]_hdp_lb,B[1]_hdp_ub,B[1]_mean,B[1]_r_hat,B[2]_ess,B[2]_ess_ps,B[2]_hdp_lb,B[2]_hdp_ub,B[2]_mean,B[2]_r_hat,sigma_ess,sigma_ess_ps,sigma_hdp_lb,sigma_hdp_ub,sigma_mean,sigma_r_hat,epsilon,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd,Nc,B[3]_ess,B[3]_ess_ps,B[3]_hdp_lb,B[3]_hdp_ub,B[3]_mean,B[3]_r_hat,B0_sampler_rhat,B[1]_sampler_rhat,B[2]_sampler_rhat,sigma_sampler_rhat,B[3]_sampler_rhat
123.87853218165652,72.39130528213988,-2.2149337102259783,6.345982489218093,2.601296099689168,0.9990052701310779,97.64673708104787,57.06214490395539,0.23447674093449336,0.6983783184580609,0.4561214458499819,1.0069490171165894,144.17422058845082,84.25156346806139,0.2179443764660542,0.6626453650489096,0.39379244541760317,1.0021439426039886,130.32428877472526,76.15803326224668,0.6236844252281679,1.7261475835616853,1.1003698079310038,0.9991907410767443,0.1061761372907489,1.711234957,701.7364,0.294039396,0.17182876892340157,10710813,AHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.160990958239101,1.2925837859551081,1.0247344350496197,1.0047103905125647,
626.5095631722824,2060.9146043225323,-2.061482060241583,7.3752373442629775,2.42318324309684,0.9990444930262172,532.7296621444949,1752.423914026491,0.20345609497624711,0.7408237239457984,0.4585989270856901,1.0002344364417262,648.4257135020359,2133.008179489073,0.19501179502633642,0.652524895888915,0.40673004202875407,0.9993095327453716,236.80480185510413,778.9737032037677,0.5567410270779606,2.106073400389472,1.1700345456116732,0.9995039924782809,0.4924602878541459,0.303995887,185.70312,0.075001642,0.24671926564585392,3592293,DHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.160990958239101,1.2925837859551081,1.0247344350496197,1.0047103905125647,
389.4718377124394,732.6419111062647,-2.03586,2.56216,0.023974500115000002,0.9990305570126325,350.88748050874773,660.0602390486536,0.33552,0.560013,0.4426817869999996,0.9990034328086337,303.515855085127,570.9486915066806,0.510597,0.881,0.6541813589999994,0.9995228177387593,216.67650182453892,407.59374880850345,0.453345,1.4962,0.9242399510000009,1.0074647529312666,0.1215329999999995,0.531599178,8.533728,0.006391415,0.012022996393722792,194447,CmdStanNUTS,2000,1000,0.8,10,2,,,,,,,1.0632464867448244,1.0528041880653023,1.669559663687283,1.0055971697021129,
144.95673869241716,70.79854528906722,-1.9316243438884657,2.07396068956087,0.044681544286177204,1.020019904575106,93.6109731625642,45.72068040980388,0.36236817497290763,0.5318658137715265,0.4423629451150204,1.0092341369237139,158.01444056772306,77.17607768893448,0.45739069451123443,0.8026721382412851,0.6520588804489498,1.007286295879447,158.83978268137506,77.57918430915414,0.44633477731021776,1.4323347109725053,0.8977754741025119,1.0006972473790074,0.14818949700995115,2.047453632,743.156672,0.546822768,0.26707455517117173,11473625,AHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.0632464867448244,1.0528041880653023,1.669559663687283,1.0055971697021129,
363.23282396447047,1216.0967870809645,-2.5661029280237577,2.647755721213406,0.010620532149171477,1.000826768685887,367.77974543263576,1231.319796191744,0.3342245988860853,0.5522801081663818,0.44591828953603796,1.006621260984594,512.5154396849888,1715.8922278215352,0.46879519872262143,0.8418926328198563,0.6529997830424498,0.9993019670577591,329.57310916353583,1103.4046834965095,0.4747449815258085,1.5748666031336862,0.9597112288783365,1.0014408960720933,0.46875342373341583,0.29868743,184.880976,0.057353582,0.19201873342979317,3585707,DHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.0632464867448244,1.0528041880653023,1.669559663687283,1.0055971697021129,
320.4844818575705,543.9724431731665,-0.692991,8.80857,4.16884277949,0.9993616246664283,309.6812942092567,525.6357163992221,0.316519,0.619577,0.4713699470000003,0.9990718275407824,616.6908606230899,1046.7365913984913,-0.143475,0.710349,0.2708604799179999,0.9994403466658713,388.4561083481671,659.3436820994121,0.900532,2.72817,1.6408424770000007,0.9990399389835514,0.11156300000000079,0.58915573,8.531744,0,0,194447,CmdStanNUTS,2000,1000,0.8,10,2,,,,,,,1.4093922989114078,1.6872796613675853,1.1313105271432005,1.0040704680921309,
94.46412324114296,67.33047807580145,0.16863446791356745,8.731527974576696,4.064852934389642,0.9995171331126663,85.75006501473239,61.11942475488254,0.2587386420229712,0.6212434177628432,0.46270469318426793,1.0075646679737416,79.31217680826046,56.5307399095917,-0.13377082333725696,0.6658994007385047,0.28781541231337543,1.0050606722049167,60.637304279859315,43.21999237709085,0.89947522639042,2.5807302175577806,1.6408665017332988,1.0272278561459185,0.1392031873733273,1.402992017,667.49248,0.238163928,0.16975430017717627,10080169,AHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.4093922989114078,1.6872796613675853,1.1313105271432005,1.0040704680921309,
539.0305843556293,2045.6313563984525,-0.2946224491026207,9.011381582660873,3.95298424696831,0.9998921230016924,857.1039525075237,3252.7258597736186,0.3213291427454907,0.6517269016032093,0.4785475949847788,1.000591309294694,539.1783501974761,2046.1921305887477,-0.1543750356111793,0.6927568522675323,0.2784349312465524,0.9993767619956981,449.6314998463787,1706.360124277079,0.8573906193264602,2.645387897000493,1.6119886771999818,1.0004103101247481,0.44799354377960604,0.263503286,165.802272,0.056589415,0.21475791007782724,3221884,DHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.4093922989114078,1.6872796613675853,1.1313105271432005,1.0040704680921309,
418.02592398864897,651.7753762865425,0.314225,3.03162,1.6871229707410011,1.0011800277588527,259.861478514184,405.1694003206333,0.474178,0.588538,0.5348210109999999,1.0025823466609616,276.0909018748442,430.47390396690747,0.292965,0.50856,0.3927618579999997,0.9998410558048325,277.9424714322098,433.3608240733396,0.263972,0.860705,0.5152306750000001,1.0057881884174338,0.15895199999999937,0.641365015,8.533616,0,0,194447,CmdStanNUTS,2000,1000,0.8,10,2,,,,,,,1.5790266025496593,1.7799760290306605,1.8854950027393558,1.0012971874958043,
179.98644918765248,75.09361992792621,0.36781576924136045,3.0816423942317073,1.6851126824878948,0.999432966214061,197.29118990864188,82.31347246970542,0.47221869278252276,0.5882428914960928,0.5323089744137763,0.9990527488038985,161.63272340833723,67.4361117424276,0.2856609371287644,0.49985276307772514,0.39654125006604846,0.9993187389405275,174.5687745472149,72.8332675392971,0.273961481326549,0.8953023280939784,0.525677064477682,1.0003210280645958,0.1640728882429156,2.396827445,907.230528,0.370124924,0.1544228495764742,14495186,AHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.5790266025496593,1.7799760290306605,1.8854950027393558,1.0012971874958043,
534.5733502993996,866.1305612346331,0.5541164419183114,2.9749332564472146,1.6725434598446636,1.0011578600350541,496.24610740006983,804.0316998073281,0.48726167572916845,0.5783996427196919,0.5344117503495727,1.0001415487027956,435.6393203877002,705.8349033896774,0.29079177160375913,0.486495534990383,0.3943168789532595,1.0001320024493736,319.4395901765939,517.5648792915991,0.2632606232167671,0.8465100331046433,0.5123937523887867,0.9994061119795877,0.21869902050040188,0.617197192,281.208048,0.113629705,0.1841059980065496,5498980,DHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.5790266025496593,1.7799760290306605,1.8854950027393558,1.0012971874958043,
252.76270020295118,334.67088179797423,1.09173,4.72589,2.7722933844999984,1.0093492337427392,317.8595699450232,420.86250256074675,0.424004,0.559316,0.4945215539999993,1.0074963759778623,631.7886028323942,836.5207708655375,0.230627,0.51611,0.37201889100000024,0.9991007195969881,205.24495734987195,271.7549338004234,0.393094,1.21782,0.7566838659999998,0.9997087583585061,0.18290700000000013,0.75525752,8.533312,0.007495295,0.009924158054063466,194447,CmdStanNUTS,2000,1000,0.8,10,2,,,,,,,2.088779420135066,2.4627237090445733,1.4109015622693704,1.0027783141525326,
139.40446327979544,52.395534834539156,1.1479671358004264,4.447833362490949,2.7929163707341247,1.0027239964971881,145.19130086971148,54.57053299019872,0.4174589952247042,0.5557561875403363,0.49212582614816985,0.9991770133332284,149.01430663150526,56.00741977884247,0.21879796864222512,0.524494015117632,0.37419224809437013,0.9997970940922056,175.02100270179943,65.78210502078812,0.4139717383622306,1.2717995114217506,0.7664375792464679,1.0029606207480994,0.13027171829448145,2.66061724,918.624848,0.386944359,0.14543405687320887,14704995,AHMCNUTS,2000,1000,0.8,10,2,,,,,,,2.088779420135066,2.4627237090445733,1.4109015622693704,1.0027783141525326,
505.42211956446283,935.5504503218887,1.210284507752061,4.558832701706665,2.777233379622539,1.0001398310525962,649.7756462337713,1202.7528572869833,0.42716138619278987,0.5758466082793289,0.49362936880571423,0.9993494316739887,525.4907451955135,972.6980365071747,0.23375906094685517,0.5212492003364477,0.3725234744688795,0.9990417621795219,416.05782179186866,770.134640867616,0.3911713385132854,1.304834902658179,0.7960616529123654,0.9996628801944434,0.3217113038920342,0.540240368,233.324,0.105031199,0.19441568091039063,4564623,DHMCNUTS,2000,1000,0.8,10,2,,,,,,,2.088779420135066,2.4627237090445733,1.4109015622693704,1.0027783141525326,
552.3246092985071,1084.9551368224265,-1.42557,2.68125,0.4824761731887001,1.0035832634375683,345.0523996139197,677.8013637840612,0.404647,0.731621,0.5608449439999997,1.0052932739912306,446.48723624729564,877.054203880937,0.346242,0.617509,0.4810841380000001,0.9996049613157237,236.51451657431696,464.5957021837009,0.543655,1.87881,1.1171795809999998,1.0038263238481522,0.21122199999999872,0.509075989,8.531568,0,0,194447,CmdStanNUTS,2000,1000,0.8,10,2,,,,,,,1.0013829559838756,1.005462518285806,1.1359645053567065,1.0066034424562933,
178.61898460958312,106.04650717061183,-1.5336648851874535,2.1900775687635132,0.40937005354513717,0.9998422012631754,146.20219077795997,86.80058117328628,0.38933612815321395,0.7257099395324095,0.5732528118843278,1.0221446268629555,160.23731975662324,95.13326993607092,0.34138608609167265,0.6031134442416097,0.4778223887441857,1.0335870218555954,164.15190999458713,97.4573712775247,0.49576482257496146,1.6938011125015369,1.0795383830229774,1.0007381945028573,0.20488535032419175,1.684345759,709.5408,0.30286223,0.1798100113244029,10855598,AHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.0013829559838756,1.005462518285806,1.1359645053567065,1.0066034424562933,
485.7692557387381,1987.3126550908732,-2.118083256291077,2.750451153835385,0.540725474955575,0.9990571955162584,431.29229331149986,1764.4439667916952,0.34256696432477896,0.7600860195183374,0.5575752287393914,0.99914316879821,611.1002607311225,2500.0496991795208,0.31153527218340055,0.6479787326415016,0.4798149627253224,0.9995099926623372,344.01392943621596,1407.3826768975807,0.5893298218361552,2.0563916626784513,1.174298851425527,1.0000438609526594,0.4859778205397596,0.244435245,168.628272,0.058381135,0.23884090446940254,3275819,DHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.0013829559838756,1.005462518285806,1.1359645053567065,1.0066034424562933,
348.69091332431276,610.9317455002284,-1.03281,6.83195,2.8158198517000015,0.9998023951371139,322.4388341565958,564.9362006320243,0.28767,0.669848,0.5062984139999999,0.9993830887311653,374.59348844510856,656.3149339539528,0.0517006,0.557932,0.3175698325499999,1.0027280230930207,315.58319182044994,552.9246185147372,0.65389,2.05255,1.2636967349999995,1.0012670279045481,0.18051700000000087,0.570752651,8.532784,0,0,194447,CmdStanNUTS,2000,1000,0.8,10,2,,,,,,,1.335868005926744,1.4794432777776072,1.3368846395140588,1.0091212436168866,
85.0952197229213,69.9543605373664,-0.9486736898544967,6.8077732790933885,3.046581044978075,1.0025290617634712,87.13015359194624,71.62722180979723,0.3426795237891898,0.6804851909835402,0.49089489076828674,1.0020737439513758,105.24655864844411,86.52020328501696,0.07906485980838732,0.5600626623964985,0.3105417418351919,1.002001111193151,76.88327176966415,63.20355162346096,0.673785629740516,1.7751507401366415,1.1746742027659893,1.004868792646947,0.14994458012126038,1.216439105,647.364864,0.197532997,0.16238626018192664,9709493,AHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.335868005926744,1.4794432777776072,1.3368846395140588,1.0091212436168866,
830.4666134209735,2879.5940197313885,-0.904020963558483,6.664520337128835,2.9607209417041447,0.9990495414206123,953.546791508201,3306.367280738805,0.3343473625138178,0.7079050752496264,0.49717718140867323,0.9991633834032985,804.7098690907955,2790.284027321936,0.07780323175781462,0.5647384067639071,0.31025547956680277,0.999007418584859,371.08726797589003,1286.7232232973051,0.6729849765672172,2.1660387802703944,1.2789571063786487,0.9990244644079342,0.47737257640568853,0.288397117,165.16672,0.055898293,0.19382403534914672,3209287,DHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.335868005926744,1.4794432777776072,1.3368846395140588,1.0091212436168866,
375.9750221702813,719.5822847624943,-1.92733,2.28293,0.3491968182939997,0.9995426360741365,265.07257615032006,507.32500492476754,0.247319,0.632392,0.4510007800000003,1.002906425432183,320.7614998737821,613.9085825719653,0.488704,0.793964,0.6409704150000006,1.0064347033697818,27.683136150181355,52.98302596100834,0.585728,1.84827,1.1658841429999995,1.0002368259748626,0.19113600000000017,0.522490659,8.532656,0.006134774,0.01174140416546662,194447,CmdStanNUTS,2000,1000,0.8,10,2,,,,,,,1.0080353954110022,1.004215224305247,1.5230874218014792,1.001959616239952,
56.32898398217058,37.19433722395027,-2.4817592718537695,2.9620546942893693,0.39139175545893734,1.001338702267815,94.23870656263166,62.22633507021673,0.23220092815484336,0.6658924773212012,0.4459293097741697,1.0002620561912317,98.5062217895078,65.04419879215098,0.5021949466993348,0.7959715139204921,0.6395102256311929,0.9996718957137877,91.58533813584506,60.474301337875296,0.5626967827141083,2.1705293428515415,1.195981101854509,1.0061367420581695,0.1887881143486048,1.514450537,745.931296,0.254808936,0.1682517386832291,11524744,AHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.0080353954110022,1.004215224305247,1.5230874218014792,1.001959616239952,
501.6774422758968,2070.3722585107216,-1.9560763292781105,2.6587717626834944,0.5022739732485361,1.0060969321859021,500.7300504306436,2066.462467818413,0.23796407254779858,0.6369824480685323,0.4368752911090301,1.0034093981077574,789.9641033128396,3260.1022627179423,0.4864169945766877,0.7865832175092927,0.6404050505058327,0.9992209515140039,377.98969345844336,1559.9253811156102,0.590932732573199,1.902321490912372,1.1528364430507767,0.9990302044801116,0.48349851150668083,0.242312676,163.633216,0.052560071,0.21691011740549634,3177029,DHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.0080353954110022,1.004215224305247,1.5230874218014792,1.001959616239952,
363.5117970521731,768.4319335584896,0.63047,2.81199,1.6021816659999983,0.9991668092808501,224.38003853157304,474.31964590683793,0.430698,0.551923,0.4911160549999998,0.9995189317144622,592.7567915544761,1253.0356680522198,0.385611,0.577752,0.4809731929999999,0.9990093912142353,286.31848637713745,605.2520712793977,0.244982,0.883181,0.510884529999999,0.9990179067073537,0.1640099999999993,0.473056599,8.532576,0,0,194447,CmdStanNUTS,2000,1000,0.8,10,2,,,,,,,1.7554643400830419,2.0977067985890634,1.0133979595414615,1.0029708357110394,
197.9266316245927,105.016495436271,0.645322589309322,2.672435753570635,1.5700832815807224,0.999668167598505,174.48640232094974,92.57950950119935,0.4337312028271563,0.550204201285273,0.49404349680379983,1.0168255927973735,127.48627853697705,67.64204532899313,0.3994168428522482,0.5731528001802236,0.4803621258971317,1.0032546621772993,200.85362917238623,106.56951042014063,0.27134428285604556,0.8551529735065202,0.5026879026767598,0.9992467693961731,0.17821673903962026,1.884719451,902.71536,0.320093152,0.16983596780420768,14412088,AHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.7554643400830419,2.0977067985890634,1.0133979595414615,1.0029708357110394,
561.0408540885894,1779.392591221703,0.5980272076262212,2.5596258808891834,1.6381288982112745,1.0003014510742658,719.8361483022454,2283.0264495860233,0.4420105783288903,0.5378800288293906,0.490601424488179,0.9991197101460821,661.8717567715098,2099.187058759453,0.3972692837623255,0.5703871108541303,0.4778067531178757,0.9999452341840266,298.3484173394794,946.2394040430495,0.23914340274960277,0.7492531744079903,0.47928498278789905,1.0007782111365842,0.3421138709844995,0.315299084,223.994544,0.070870815,0.2247732981044753,4372627,DHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.7554643400830419,2.0977067985890634,1.0133979595414615,1.0029708357110394,
481.75544219297495,754.9933650082943,-0.735193,4.37947,1.993523935422401,1.0013021135358064,321.1874636857767,503.35581660013474,0.262261,0.642647,0.45802007900000036,1.0066951799228931,335.9989673878747,526.5679820299139,0.361856,0.598842,0.4761281070000003,1.009081536485072,339.5532751288013,532.138191573125,0.55868,1.75851,1.060946369,1.017748192324195,0.15366299999999733,0.638092286,8.532176,0.00668536,0.010477105187885,194447,CmdStanNUTS,2000,1000,0.8,10,2,,,,,,,1.2061937333438852,1.453913165469202,1.0204819158421141,1.0045139486943122,
90.25069768200005,61.07148208108869,-0.8402876443519383,4.578765321729971,1.802319123232576,1.0106920291655934,124.03264166346064,83.93128748444998,0.27346736787726456,0.6517062964845973,0.4664116351109427,1.0176023295627878,144.77134010617502,97.96489700614056,0.38519576913547826,0.618279609191903,0.48348128534915036,0.9991299380222459,119.05806215713956,80.56505374904219,0.6075764411740012,1.626828564770407,1.0767084989755138,1.003326006846377,0.20306347881427214,1.477787907,707.888512,0.264196342,0.17877825413819684,10824124,AHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.2061937333438852,1.453913165469202,1.0204819158421141,1.0045139486943122,
601.0623191571199,2059.9085525489772,-0.7509317821874935,4.480787657614767,1.9112523752679045,0.9992856653678599,545.332278699419,1868.9154004017873,0.26785290578723553,0.6589084440936338,0.4550811231100013,1.0017701598672606,708.7232456725661,2428.87472500096,0.3638349757856862,0.595796975810193,0.48365661809862676,1.0056118041713564,411.67477916920114,1410.8560318146901,0.5617323638316317,1.7529857799156086,1.0654487342657115,1.0009323700704174,0.4388412808138509,0.291790778,170.542,0.079558055,0.27265445311640385,3311035,DHMCNUTS,2000,1000,0.8,10,2,,,,,,,1.2061937333438852,1.453913165469202,1.0204819158421141,1.0045139486943122,
423.21596524199066,681.6295906643066,-4.20562,5.79001,1.164726400360999,0.9995552647767512,232.8838224065901,375.0815601877799,0.264238,0.626687,0.43881841349999967,0.9998288774350055,260.2449070183981,419.1491909857206,0.158245,0.747172,0.47268490327599927,0.9992332861650698,318.0939318464627,512.3205511241227,0.541944,1.84721,1.1550131659999994,1.0040791477457998,0.10048100000000118,0.620888487,9.13522,0.005473865,0.00881618054547692,208619,CmdStanNUTS,2000,1000,0.8,10,3,238.75140615140626,384.5318622430927,0.381735,0.771941,0.5789949240000004,1.002910876900869,1.0214699431604117,1.033976494403444,1.0205135427265546,1.001096083762397,1.096567757990313
98.33763323127604,27.249289270438872,-3.0825864573420705,6.160863820595242,0.9973295369197729,1.0553950439482571,84.63797973007786,23.453124883596573,0.24827606189401838,0.6236560592987885,0.4517426910750999,1.0424393885069352,107.05806092126822,29.665713673573336,0.24139302926403783,0.734213922755305,0.4841372369175835,1.0263135029045407,90.89596716392893,25.18720881700513,0.5677298630750058,1.8109740205485994,1.123379230537473,0.9990642352661759,0.06535059044764371,3.60881461,1190.909954,0.629566401,0.17445240862622202,17581838,AHMCNUTS,2000,1000,0.8,10,3,61.16846628343869,16.94973915089495,0.3808932403848227,0.7117291295305456,0.5678839063757545,1.0143004368253725,1.0214699431604117,1.033976494403444,1.0205135427265546,1.001096083762397,1.096567757990313
1e3,609.7717077166932,-3.785288112232957,6.489384008563024,1.098896698758153,0.9994070980570299,757.9000324715864,462.14599707873646,0.23689693156696662,0.6543136225705083,0.4392189880795486,0.9990006796149982,929.5612602883723,566.8201571133222,0.17488183546622868,0.765317845064733,0.48190097456785963,0.9991024140659025,318.45984258856254,194.18780205441706,0.5636538446405119,1.9846731829387436,1.1614292735604386,0.999015551499765,0.4408699131312068,1.639958016,390.041427,0.20256014,0.12351544248313244,7029095,DHMCNUTS,2000,1000,0.8,10,3,955.2004997449245,582.4542399413014,0.3617846595310164,0.7605846350053228,0.5727425176417414,1.000812182379318,1.0214699431604117,1.033976494403444,1.0205135427265546,1.001096083762397,1.096567757990313
460.2525597432707,940.8455126528722,-1.45184,3.73794,1.2914203228600019,0.9993115088111312,427.0409701177821,872.9545810203806,0.349251,0.761549,0.5572880959999998,0.9992954125192895,407.9372698157646,833.9029118363044,0.25246,0.620361,0.44757216079999956,0.9994298736350898,277.5608213222887,567.3881604808155,0.462411,1.72509,1.0182395119999998,1.0083990607402056,0.1817320000000015,0.489190365,9.134615,0.005723745,0.01170044508133352,208620,CmdStanNUTS,2000,1000,0.8,10,3,299.5596105562315,612.3579530357911,0.323168,0.599,0.4659976319999997,0.9999087584851054,1.0533799132802104,1.1250923024778972,1.1523849675650908,1.0068891239409716,1.0200720675698942
